Date,FX,FFX,INTEREST,US_INTEREST
2005-03-17,5.5665,5.5644,2.1825,3.05
2005-03-18,5.6052,5.58865,2.1875,3.05
2005-03-21,5.6498,5.6507,2.1875,3.0525
2005-03-22,5.641,5.6878,2.1875,3.06
2005-03-23,5.72455,5.7322,2.1875,3.09
2005-03-24,5.7451,5.75382,2.1875,3.09
2005-03-25,5.7451,5.7451,2.1875,3.09
2005-03-28,5.78565,5.77622,2.1875,3.09
2005-03-29,5.7685,5.76095,2.1875,3.0925
2005-03-30,5.7468,5.76095,2.1825,3.1
2005-03-31,5.7322,5.74395,2.1825,3.12
2005-04-01,5.7481,5.76765,2.1867,3.12
2005-04-04,5.80875,5.79495,2.185,3.12
2005-04-05,5.80295,5.79,2.1833,3.1225
2005-04-06,5.79755,5.78495,2.1833,3.12313
2005-04-07,5.7731,5.79175,2.1833,3.13
2005-04-08,5.79815,5.75685,2.185,3.13
2005-04-11,5.74825,5.73795,2.1817,3.14
2005-04-12,5.7825,5.7604,2.1817,3.14
2005-04-13,5.7774,5.76465,2.1833,3.14063
2005-04-14,5.81835,5.81495,2.18,3.15
2005-04-15,5.7645,5.76415,2.18,3.15
2005-04-18,5.728,5.72235,2.1783,3.14475
2005-04-19,5.7175,5.70395,2.18,3.15
2005-04-20,5.70235,5.6898,2.18,3.15
2005-04-21,5.683,5.7022,2.18,3.16063
2005-04-22,5.69525,5.69825,2.18,3.17
2005-04-25,5.73925,5.72565,2.1783,3.18
2005-04-26,5.7479,5.73125,2.1783,3.18688
2005-04-27,5.74455,5.7556,2.1767,3.19
2005-04-28,5.766,5.76785,2.1783,3.21
2005-04-29,5.7677,5.7785,2.1767,3.21
2005-05-02,5.7992,5.78242,2.1767,3.21
2005-05-03,5.77635,5.7803,2.1767,3.21938
2005-05-04,5.74585,5.74585,2.175,3.22
2005-05-05,5.75315,5.74035,2.175,3.2285
2005-05-06,5.7934,5.80145,2.1767,3.23
2005-05-09,5.8013,5.77805,2.1767,3.25
2005-05-10,5.77855,5.77175,2.1767,3.25
2005-05-11,5.8083,5.8076,2.1767,3.26
2005-05-12,5.85435,5.8699,2.175,3.26813
2005-05-13,5.885,5.88865,2.175,3.27
2005-05-16,5.89665,5.88495,2.175,3.27
2005-05-17,5.89245,5.90145,2.175,3.27
2005-05-18,5.8918,5.86855,2.175,3.28
2005-05-19,5.90105,5.8844,2.1767,3.28438
2005-05-20,5.93715,5.9258,2.1767,3.29
2005-05-23,5.9209,5.91755,2.1767,3.29375
2005-05-24,5.91905,5.9147,2.1767,3.29875
2005-05-25,5.91165,5.90415,2.1733,3.31
2005-05-26,5.9449,5.94575,2.175,3.32
2005-05-27,5.9337,5.89995,2.175,3.33
2005-05-30,5.96555,5.9625,2.1767,3.33
2005-05-31,6.02755,6.0405,2.1767,3.3375
2005-06-01,6.06755,6.09735,2.1767,3.35
2005-06-02,6.05715,6.05655,2.1683,3.35
2005-06-03,6.0617,6.07625,2.1667,3.36
2005-06-06,6.0575,6.06455,2.1667,3.37
2005-06-07,6.0647,6.05235,2.165,3.37
2005-06-08,6.03785,6.07895,2.1667,3.37938
2005-06-09,6.1067,6.0816,2.1633,3.39
2005-06-10,6.14035,6.1355,2.1667,3.4
2005-06-13,6.1822,6.138,2.1583,3.41
2005-06-14,6.17815,6.18215,2.1583,3.41375
2005-06-15,6.1468,6.1351,2.16,3.42063
2005-06-16,6.15845,6.13975,2.1617,3.43
2005-06-17,6.087,6.05315,2.165,3.43938
2005-06-20,6.13525,6.12405,2.1633,3.44375
2005-06-21,6.1371,6.1091,2.16,3.45188
2005-06-22,6.13865,6.13725,2.1583,3.46
2005-06-23,6.18005,6.18115,2.15,3.47
2005-06-24,6.16255,6.15185,2.1517,3.47813
2005-06-27,6.12455,6.11815,2.1533,3.48
2005-06-28,6.16735,6.1704,2.155,3.49
2005-06-29,6.1721,6.162,2.1517,3.50438
2005-06-30,6.1553,6.14995,2.1533,3.51625
2005-07-01,6.2288,6.23675,2.1517,3.52875
2005-07-04,6.2586,6.25465,2.1533,3.5475
2005-07-05,6.25865,6.2478,2.1583,3.55
2005-07-06,6.2495,6.24105,2.16,3.56
2005-07-07,6.2374,6.22985,2.155,3.55
2005-07-08,6.24705,6.22105,2.1583,3.56063
2005-07-11,6.17855,6.16875,2.1583,3.57
2005-07-12,6.1129,6.08595,2.1583,3.58
2005-07-13,6.1696,6.16215,2.1633,3.59875
2005-07-14,6.1629,6.16675,2.165,3.60875
2005-07-15,6.1946,6.19255,2.1667,3.61438
2005-07-18,6.1879,6.1831,2.1667,3.62
2005-07-19,6.22325,6.19535,2.1667,3.63
2005-07-20,6.21205,6.1394,2.1683,3.64
2005-07-21,6.1589,6.12875,2.1667,3.65
2005-07-22,6.15935,6.17735,2.1667,3.66
2005-07-25,6.184,6.17975,2.1667,3.6625
2005-07-26,6.20625,6.20425,2.1667,3.66913
2005-07-27,6.19815,6.17405,2.1667,3.68
2005-07-28,6.1746,6.14155,2.1667,3.69313
2005-07-29,6.14145,6.14665,2.1683,3.7
2005-08-01,6.11065,6.11935,2.17,3.71
2005-08-02,6.1108,6.10795,2.1717,3.72
2005-08-03,6.05785,6.0379,2.1717,3.73313
2005-08-04,6.0319,6.01665,2.1733,3.74688
2005-08-05,6.04785,6.02785,2.1717,3.75
2005-08-08,6.0338,6.03385,2.1733,3.76
2005-08-09,6.0437,6.0244,2.175,3.78
2005-08-10,6.026,6.01765,2.1733,3.78
2005-08-11,5.99775,5.9749,2.175,3.79
2005-08-12,6.0021,5.99125,2.1717,3.79
2005-08-15,6.0342,6.02365,2.1717,3.79688
2005-08-16,6.0531,6.02745,2.1733,3.80188
2005-08-17,6.0618,6.06945,2.1717,3.81
2005-08-18,6.1248,6.11735,2.1717,3.82
2005-08-19,6.13915,6.12665,2.1717,3.82288
2005-08-22,6.09575,6.09135,2.1717,3.83
2005-08-23,6.1115,6.08965,2.1717,3.83625
2005-08-24,6.0871,6.0709,2.1733,3.84063
2005-08-25,6.0693,6.05715,2.1717,3.86
2005-08-26,6.0481,6.06405,2.1767,3.86
2005-08-29,6.0798,6.09055,2.175,3.86
2005-08-30,6.11755,6.09617,2.175,3.87
2005-08-31,6.0643,6.03385,2.175,3.87
2005-09-01,5.982,5.9575,2.1717,3.855
2005-09-02,5.94205,5.94142,2.1683,3.761
2005-09-05,5.95725,5.9384,2.175,3.77625
2005-09-06,5.97375,5.974,2.175,3.79
2005-09-07,5.9905,5.99605,2.175,3.79813
2005-09-08,6.00695,6.0046,2.175,3.83375
2005-09-09,5.99805,5.99925,2.175,3.85
2005-09-12,6.06885,6.06375,2.175,3.85688
2005-09-13,6.073,6.07015,2.1733,3.87
2005-09-14,6.0599,6.05935,2.1733,3.87438
2005-09-15,6.10295,6.0925,2.175,3.88563
2005-09-16,6.1043,6.087,2.175,3.89
2005-09-19,6.13965,6.13575,2.1733,3.92
2005-09-20,6.1281,6.1469,2.175,3.92438
2005-09-21,6.10125,6.0961,2.1733,3.96
2005-09-22,6.1432,6.1311,2.175,3.96063
2005-09-23,6.18245,6.1895,2.175,3.97
2005-09-26,6.20205,6.17095,2.18,4.0
2005-09-27,6.216,6.201,2.1833,4.01
2005-09-28,6.21425,6.18835,2.185,4.02038
2005-09-29,6.2129,6.19165,2.1867,4.05438
2005-09-30,6.1897,6.19435,2.1917,4.065
2005-10-03,6.26605,6.24915,2.195,4.07688
2005-10-04,6.2517,6.2527,2.1983,4.09
2005-10-05,6.2426,6.22165,2.1983,4.1
2005-10-06,6.1493,6.11315,2.2,4.11
2005-10-07,6.1593,6.1476,2.2083,4.115
2005-10-10,6.19565,6.17195,2.2067,4.12313
2005-10-11,6.2211,6.2138,2.2083,4.13
2005-10-12,6.20435,6.19725,2.2067,4.14
2005-10-13,6.2541,6.19625,2.2067,4.15
2005-10-14,6.18265,6.17115,2.2067,4.15938
2005-10-17,6.2041,6.19565,2.2117,4.1675
2005-10-18,6.25675,6.2282,2.2117,4.17413
2005-10-19,6.22725,6.21325,2.2117,4.18063
2005-10-20,6.2286,6.19975,2.21,4.19375
2005-10-21,6.20965,6.23385,2.2133,4.2
2005-10-24,6.22685,6.21365,2.215,4.20625
2005-10-25,6.16495,6.1479,2.215,4.21563
2005-10-26,6.1765,6.1729,2.2367,4.23
2005-10-27,6.14335,6.13585,2.2533,4.24313
2005-10-28,6.1665,6.17635,2.2783,4.25
2005-10-31,6.23055,6.21542,2.2817,4.26
2005-11-01,6.22395,6.2027,2.2867,4.26063
2005-11-02,6.1863,6.17495,2.2867,4.28
2005-11-03,6.21735,6.23805,2.3033,4.29063
2005-11-04,6.3181,6.3034,2.2917,4.3
2005-11-07,6.3282,6.31055,2.3083,4.30438
2005-11-08,6.347,6.32335,2.34,4.31
2005-11-09,6.3587,6.33085,2.355,4.33
2005-11-10,6.34975,6.37305,2.3667,4.33225
2005-11-11,6.3704,6.34855,2.365,4.34
2005-11-14,6.37335,6.36765,2.365,4.34
2005-11-15,6.38795,6.3517,2.3867,4.35
2005-11-16,6.39355,6.37822,2.3817,4.36813
2005-11-17,6.3575,6.33225,2.3767,4.37
2005-11-18,6.37115,6.32885,2.3867,4.3725
2005-11-21,6.355,6.35225,2.4733,4.38
2005-11-22,6.3671,6.30665,2.465,4.39375
2005-11-23,6.32675,6.3041,2.4683,4.39
2005-11-24,6.3297,6.3188,2.47,4.4
2005-11-25,6.35825,6.3513,2.4717,4.40063
2005-11-28,6.3228,6.28095,2.48,4.40625
2005-11-29,6.33895,6.31625,2.4867,4.41
2005-11-30,6.32195,6.31145,2.4817,4.42
2005-12-01,6.3632,6.3414,2.495,4.44
2005-12-02,6.37365,6.3507,2.4717,4.44688
2005-12-05,6.3359,6.31245,2.4667,4.45
2005-12-06,6.3262,6.30845,2.465,4.45688
2005-12-07,6.35435,6.3437,2.4583,4.46
2005-12-08,6.29895,6.29255,2.4567,4.48
2005-12-09,6.29475,6.29415,2.465,4.48
2005-12-12,6.23195,6.2214,2.465,4.48875
2005-12-13,6.2433,6.23055,2.4683,4.49125
2005-12-14,6.19375,6.19667,2.4683,4.49125
2005-12-15,6.23635,6.21105,2.4733,4.49688
2005-12-16,6.20865,6.1938,2.48,4.5
2005-12-19,6.21605,6.2012,2.4817,4.5
2005-12-20,6.2731,6.27275,2.4867,4.50125
2005-12-21,6.31365,6.2937,2.4917,4.50375
2005-12-22,6.28555,6.27335,2.4983,4.51938
2005-12-23,6.2864,6.27195,2.4983,4.52063
2005-12-26,6.2864,6.28505,2.4967,4.52063
2005-12-27,6.2902,6.29615,2.4986,4.52063
2005-12-28,6.26195,6.2935,2.5,4.52688
2005-12-29,6.29845,6.2887,2.4967,4.53
2005-12-30,6.32345,6.28995,2.5,4.53625
2006-01-02,6.32345,6.2995,2.5057,4.53625
2006-01-03,6.2301,6.1996,2.5083,4.54438
2006-01-04,6.1725,6.14095,2.5067,4.54063
2006-01-05,6.1692,6.1545,2.5033,4.55
2006-01-06,6.1397,6.12717,2.5083,4.55
2006-01-09,6.1769,6.15925,2.5083,4.56
2006-01-10,6.1797,6.16915,2.5167,4.5685
2006-01-11,6.1653,6.1411,2.52,4.58
2006-01-12,6.1972,6.18715,2.53,4.6
2006-01-13,6.1776,6.1372,2.5233,4.6
2006-01-16,6.1562,6.14365,2.525,4.6
2006-01-17,6.18425,6.15095,2.5267,4.60225
2006-01-18,6.16595,6.15205,2.5233,4.601
2006-01-19,6.1593,6.1561,2.5283,4.61375
2006-01-20,6.17,6.13705,2.53,4.62
2006-01-23,6.07425,6.04837,2.5333,4.62288
2006-01-24,6.07785,6.06355,2.535,4.63
2006-01-25,6.08515,6.0823,2.5383,4.63975
2006-01-26,6.09285,6.10045,2.5383,4.66
2006-01-27,6.14915,6.1568,2.5433,4.6675
2006-01-30,6.177,6.16415,2.5417,4.68
2006-01-31,6.1469,6.13035,2.5483,4.68
2006-02-01,6.1695,6.18,2.5483,4.69
2006-02-02,6.1763,6.16055,2.56,4.71
2006-02-03,6.2212,6.1985,2.5583,4.71
2006-02-06,6.2334,6.23185,2.5583,4.715
2006-02-07,6.24835,6.225,2.56,4.72
2006-02-08,6.2484,6.2357,2.565,4.72
2006-02-09,6.2466,6.22005,2.5833,4.74
2006-02-10,6.2673,6.2633,2.5883,4.74063
2006-02-13,6.26965,6.26,2.6017,4.74875
2006-02-14,6.2877,6.25415,2.6033,4.75
2006-02-15,6.2748,6.27135,2.605,4.75
2006-02-16,6.28245,6.2655,2.6317,4.77
2006-02-17,6.26235,6.24555,2.71,4.77
2006-02-20,6.24665,6.2413,2.765,4.77031
2006-02-21,6.27145,6.25575,2.7633,4.77375
2006-02-22,6.2826,6.25555,2.775,4.78
2006-02-23,6.2587,6.2493,2.7833,4.8
2006-02-24,6.2854,6.2728,2.7867,4.81
2006-02-27,6.29165,6.28625,2.7967,4.82
2006-02-28,6.2585,6.24855,2.805,4.8225
2006-03-01,6.2527,6.25165,2.8067,4.83
2006-03-02,6.226,6.1851,2.8083,4.84
2006-03-03,6.21225,6.1887,2.815,4.85
2006-03-06,6.2116,6.1958,2.82,4.86
2006-03-07,6.2758,6.26432,2.8233,4.87
2006-03-08,6.2578,6.2448,2.82,4.88
2006-03-09,6.2573,6.24875,2.82,4.89
2006-03-10,6.27915,6.2496,2.82,4.9
2006-03-13,6.2553,6.2261,2.8183,4.91
2006-03-14,6.2083,6.19855,2.8167,4.91688
2006-03-15,6.20015,6.17042,2.8183,4.92
2006-03-16,6.13875,6.11595,2.8217,4.93
2006-03-17,6.13085,6.1107,2.825,4.93
2006-03-20,6.1301,6.1226,2.8383,4.93538
2006-03-21,6.17125,6.1627,2.8483,4.94
2006-03-22,6.17295,6.16735,2.87,4.95031
2006-03-23,6.2261,6.2212,2.8733,4.96
2006-03-24,6.21065,6.18925,2.8733,4.96475
2006-03-27,6.20215,6.2009,2.8767,4.96
2006-03-28,6.1746,6.20645,2.89,4.96
2006-03-29,6.21855,6.1939,2.9233,4.97938
2006-03-30,6.14585,6.1222,2.9317,4.99
2006-03-31,6.16655,6.14735,2.9383,5.0
2006-04-03,6.1598,6.1375,2.945,5.0
2006-04-04,6.08675,6.0785,2.95,5.01
2006-04-05,6.0828,6.059,2.9517,5.01375
2006-04-06,6.1022,6.094,2.9583,5.0225
2006-04-07,6.1609,6.16255,2.9083,5.02813
2006-04-10,6.16475,6.1466,2.8967,5.04469
2006-04-11,6.15325,6.13245,2.8917,5.05
2006-04-12,6.16195,6.1538,2.8917,5.06825
2006-04-13,6.17335,6.14855,2.8917,5.07688
2006-04-14,6.17335,6.15175,2.8917,5.07688
2006-04-17,6.07665,6.07955,2.8917,5.07688
2006-04-18,6.0752,6.03015,2.8983,5.08
2006-04-19,6.0493,6.01515,2.8967,5.07469
2006-04-20,6.0628,6.0452,2.905,5.09
2006-04-21,6.04745,6.03555,2.9083,5.1
2006-04-24,6.0331,6.00875,2.9117,5.1075
2006-04-25,6.0143,5.9878,2.9183,5.11
2006-04-26,5.99625,5.98025,2.9367,5.12563
2006-04-27,5.9494,5.9423,2.9533,5.14875
2006-04-28,5.92205,5.89175,2.9617,5.13
2006-05-01,5.9103,5.9121,2.964,5.13
2006-05-02,5.89795,5.898,2.965,5.14563
2006-05-03,5.91365,5.88575,2.97,5.15
2006-05-04,5.8776,5.8616,2.9617,5.16
2006-05-05,5.85415,5.84835,2.9617,5.16625
2006-05-08,5.8637,5.85445,2.9583,5.16
2006-05-09,5.8439,5.83145,2.965,5.16188
2006-05-10,5.82755,5.81825,2.9717,5.16438
2006-05-11,5.817,5.7985,2.9733,5.17
2006-05-12,5.78655,5.75425,2.9733,5.17
2006-05-15,5.8096,5.8129,2.9717,5.17063
2006-05-16,5.8029,5.7849,2.975,5.1725
2006-05-17,5.8298,5.8409,2.975,5.17381
2006-05-18,5.81785,5.7824,2.9833,5.18938
2006-05-19,5.86805,5.8285,2.985,5.19375
2006-05-22,5.81825,5.7792,2.985,5.2075
2006-05-23,5.80245,5.8052,2.99,5.21
2006-05-24,5.84345,5.8367,2.9883,5.21438
2006-05-25,5.8357,5.81335,2.9883,5.22
2006-05-26,5.86305,5.84565,2.9883,5.22688
2006-05-29,5.8464,5.8368,3.002,5.22688
2006-05-30,5.78605,5.7813,2.995,5.23063
2006-05-31,5.80605,5.8103,3.0067,5.23813
2006-06-01,5.8187,5.8133,3.0383,5.27063
2006-06-02,5.7681,5.76245,3.04,5.27
2006-06-05,5.7633,5.76875,3.04,5.23625
2006-06-06,5.82135,5.80757,3.0583,5.27
2006-06-07,5.83825,5.82135,3.0683,5.2825
2006-06-08,5.90185,5.8827,3.0833,5.3
2006-06-09,5.89605,5.88485,3.0583,5.31
2006-06-12,5.92375,5.91255,3.0533,5.31938
2006-06-13,5.9331,5.9295,3.0583,5.32938
2006-06-14,5.9087,5.9028,3.0617,5.34063
2006-06-15,5.90555,5.8884,3.0633,5.39563
2006-06-16,5.89885,5.88395,3.0667,5.41375
2006-06-19,5.9383,5.91555,3.065,5.42438
2006-06-20,5.92855,5.9106,3.0667,5.43688
2006-06-21,5.8966,5.87555,3.08,5.44875
2006-06-22,5.92865,5.91585,3.085,5.46
2006-06-23,5.9571,5.94745,3.09,5.48
2006-06-26,5.9402,5.91105,3.0967,5.49
2006-06-27,5.92065,5.9141,3.1233,5.5
2006-06-28,5.95355,5.92745,3.1383,5.49875
2006-06-29,5.94835,5.8786,3.1467,5.50813
2006-06-30,5.83375,5.82095,3.1483,5.48063
2006-07-03,5.8273,5.81795,3.1467,5.48
2006-07-04,5.82925,5.81835,3.1533,5.48563
2006-07-05,5.86625,5.85265,3.1583,5.48875
2006-07-06,5.84955,5.8257,3.165,5.50719
2006-07-07,5.81695,5.81045,3.1767,5.51
2006-07-10,5.85595,5.84395,3.185,5.5
2006-07-11,5.8504,5.82815,3.1883,5.5
2006-07-12,5.87955,5.86155,3.1883,5.50031
2006-07-13,5.87675,5.8666,3.1933,5.50688
2006-07-14,5.9039,5.88445,3.1967,5.49813
2006-07-17,5.959,5.9466,3.1983,5.49
2006-07-18,5.9715,5.9525,3.2017,5.5
2006-07-19,5.93715,5.91185,3.215,5.52
2006-07-20,5.8987,5.8956,3.2217,5.51063
2006-07-21,5.88035,5.86475,3.22,5.485
2006-07-24,5.90965,5.89245,3.2283,5.49
2006-07-25,5.9093,5.92045,3.2317,5.49
2006-07-26,5.9142,5.85625,3.2433,5.5
2006-07-27,5.86,5.86475,3.25,5.485
2006-07-28,5.84575,5.83505,3.2583,5.48875
2006-07-31,5.84715,5.8332,3.2733,5.46563
2006-08-01,5.85555,5.8054,3.2817,5.4675
2006-08-02,5.8242,5.82265,3.29,5.47188
2006-08-03,5.83275,5.81505,3.2933,5.48
2006-08-04,5.7868,5.78585,3.305,5.49938
2006-08-07,5.80235,5.8021,3.3083,5.44
2006-08-08,5.8118,5.8026,3.31,5.44594
2006-08-09,5.7903,5.7902,3.315,5.40375
2006-08-10,5.84065,5.8211,3.3183,5.40188
2006-08-11,5.8446,5.85495,3.3233,5.405
2006-08-14,5.85425,5.8553,3.3233,5.41625
2006-08-15,5.83515,5.8242,3.3283,5.42625
2006-08-16,5.80525,5.7981,3.3233,5.41
