Date,FX,FFX,INTEREST,US_INTEREST
2004-11-15,10.6335,10.63374,2.173,2.3
2004-11-16,10.6032,10.60335,2.174,2.31
2004-11-17,10.56495,10.56501,2.174,2.33
2004-11-18,10.5942,10.59414,2.176,2.33875
2004-11-19,10.5374,10.53729,2.176,2.345
2004-11-22,10.55035,10.55017,2.177,2.36
2004-11-23,10.5133,10.51294,2.177,2.38
2004-11-24,10.45655,10.45619,2.176,2.38063
2004-11-25,10.39335,10.39286,2.176,2.39
2004-11-26,10.3773,10.37656,2.177,2.4
2004-11-29,10.3574,10.35639,2.176,2.4
2004-11-30,10.3535,10.3524,2.176,2.41
2004-12-01,10.3418,10.34065,2.174,2.41875
2004-12-02,10.36985,10.36856,2.172,2.4375
2004-12-03,10.29155,10.29013,2.174,2.44
2004-12-06,10.24865,10.24714,2.17,2.44
2004-12-07,10.24785,10.2463,2.171,2.45
2004-12-08,10.37185,10.37024,2.17,2.46
2004-12-09,10.37925,10.37744,2.17,2.47
2004-12-10,10.40675,10.405,2.173,2.48
2004-12-13,10.34805,10.34614,2.174,2.49
2004-12-14,10.35895,10.35709,2.175,2.5
2004-12-15,10.25245,10.25063,2.175,2.50125
2004-12-16,10.3566,10.35475,2.175,2.51
2004-12-17,10.382,10.38018,2.175,2.52
2004-12-20,10.26315,10.26127,2.177,2.52125
2004-12-21,10.29615,10.29431,2.176,2.53
2004-12-22,10.27965,10.27792,2.176,2.53
2004-12-23,10.19095,10.18925,2.178,2.54875
2004-12-24,10.1646,10.16289,2.178,2.55
2004-12-27,10.1015,10.09973,2.178,2.55
2004-12-28,10.116,10.11417,2.179,2.55
2004-12-29,10.12865,10.12668,2.18,2.56
2004-12-30,10.0956,10.09358,2.158,2.56
2004-12-31,10.12345,10.12134,2.155,2.56438
2005-01-03,10.22235,10.21997,2.154,2.56438
2005-01-04,10.35195,10.34957,2.151,2.57
2005-01-05,10.3644,10.36216,2.151,2.59
2005-01-06,10.4466,10.44411,2.15,2.61
2005-01-07,10.5463,10.54379,2.146,2.61
2005-01-10,10.5077,10.50486,2.145,2.62
2005-01-11,10.4637,10.46097,2.146,2.63
2005-01-12,10.3574,10.35463,2.145,2.64
2005-01-13,10.4225,10.41942,2.144,2.66
2005-01-14,10.5085,10.50543,2.144,2.66
2005-01-17,10.5173,10.51379,2.143,2.67
2005-01-18,10.56575,10.56229,2.144,2.67
2005-01-19,10.55765,10.55423,2.143,2.68
2005-01-20,10.62405,10.62064,2.144,2.6925
2005-01-21,10.58605,10.58259,2.143,2.7
2005-01-24,10.54955,10.54576,2.143,2.7
2005-01-25,10.6204,10.61666,2.144,2.7
2005-01-26,10.52695,10.52322,2.143,2.71
2005-01-27,10.5536,10.54997,2.144,2.73
2005-01-28,10.5771,10.5734,2.144,2.7425
2005-01-31,10.556,10.55228,2.142,2.75
2005-02-01,10.57955,10.57574,2.142,2.75
2005-02-02,10.55765,10.55392,2.141,2.75
2005-02-03,10.62205,10.61831,2.144,2.77
2005-02-04,10.63185,10.62816,2.142,2.77
2005-02-07,10.72385,10.72009,2.142,2.77
2005-02-08,10.7759,10.77218,2.141,2.77063
2005-02-09,10.75905,10.75531,2.142,2.77438
2005-02-10,10.6731,10.6694,2.14,2.79
2005-02-11,10.68635,10.68261,2.14,2.79438
2005-02-14,10.61385,10.61013,2.139,2.8
2005-02-15,10.61135,10.60775,2.136,2.81
2005-02-16,10.5975,10.59378,2.135,2.82
2005-02-17,10.5326,10.52878,2.135,2.8475
2005-02-18,10.5318,10.52797,2.135,2.85
2005-02-21,10.52695,10.52304,2.135,2.86
2005-02-22,10.4075,10.40358,2.135,2.87
2005-02-23,10.4296,10.42471,2.135,2.87313
2005-02-24,10.4209,10.41601,2.136,2.89
2005-02-25,10.432,10.42691,2.136,2.91
2005-02-28,10.36675,10.36122,2.136,2.92
2005-03-01,10.4359,10.43046,2.136,2.93
2005-03-02,10.492,10.48672,2.135,2.94
2005-03-03,10.482,10.47654,2.135,2.95
2005-03-04,10.38945,10.38396,2.134,2.95875
2005-03-07,10.432,10.42595,2.133,2.96
2005-03-08,10.31085,10.30506,2.134,2.97
2005-03-09,10.29925,10.29361,2.134,2.98
2005-03-10,10.26165,10.25576,2.134,3.0
2005-03-11,10.2231,10.21715,2.135,3.01
2005-03-14,10.29155,10.28502,2.135,3.02
2005-03-15,10.33635,10.32997,2.135,3.03
2005-03-16,10.24635,10.24011,2.135,3.04
2005-03-17,10.28465,10.2782,2.136,3.05
2005-03-18,10.35585,10.34934,2.135,3.05
2005-03-21,10.4383,10.4314,2.135,3.0525
2005-03-22,10.4217,10.41506,2.138,3.06
2005-03-23,10.5747,10.56812,2.142,3.09
2005-03-24,10.6122,10.60587,2.143,3.09
2005-03-25,10.6122,10.60587,2.143,3.09
2005-03-28,10.6872,10.68077,2.143,3.09
2005-03-29,10.65575,10.6495,2.144,3.0925
2005-03-30,10.61545,10.60872,2.146,3.1
2005-03-31,10.5877,10.58112,2.147,3.12
2005-04-01,10.6171,10.61043,2.147,3.12
2005-04-04,10.72885,10.72196,2.147,3.12
2005-04-05,10.71795,10.71063,2.147,3.1225
2005-04-06,10.7084,10.7012,2.148,3.12313
2005-04-07,10.664,10.65697,2.146,3.13
2005-04-08,10.71045,10.7033,2.144,3.13
2005-04-11,10.61795,10.61078,2.142,3.14
2005-04-12,10.68015,10.6723,2.14,3.14
2005-04-13,10.66895,10.66133,2.138,3.14063
2005-04-14,10.7435,10.73598,2.137,3.15
2005-04-15,10.64175,10.63425,2.136,3.15
2005-04-18,10.5747,10.56716,2.134,3.14475
2005-04-19,10.556,10.54786,2.134,3.15
2005-04-20,10.5306,10.52274,2.135,3.15
2005-04-21,10.4972,10.48938,2.133,3.16063
2005-04-22,10.5197,10.51169,2.133,3.17
2005-04-25,10.6024,10.59427,2.129,3.18
2005-04-26,10.61875,10.60966,2.129,3.18688
2005-04-27,10.61425,10.60538,2.129,3.19
2005-04-28,10.6541,10.64539,2.128,3.21
2005-04-29,10.65905,10.65029,2.126,3.21
2005-05-02,10.71795,10.70862,2.126,3.21
2005-05-03,10.67725,10.66821,2.126,3.21938
2005-05-04,10.6212,10.61255,2.125,3.22
2005-05-05,10.63395,10.62524,2.126,3.2285
2005-05-06,10.71175,10.70293,2.125,3.23
2005-05-09,10.72805,10.71866,2.128,3.25
2005-05-10,10.68475,10.6757,2.125,3.25
2005-05-11,10.73805,10.72928,2.125,3.26
2005-05-12,10.82425,10.81536,2.126,3.26813
2005-05-13,10.8807,10.87186,2.125,3.27
2005-05-16,10.9023,10.8928,2.126,3.27
2005-05-17,10.8928,10.88367,2.126,3.27
2005-05-18,10.8885,10.87962,2.126,3.28
2005-05-19,10.904,10.89516,2.125,3.28438
2005-05-20,10.9683,10.95941,2.126,3.29
2005-05-23,10.9369,10.92746,2.126,3.29375
2005-05-24,10.9361,10.92683,2.126,3.29875
2005-05-25,10.9256,10.91676,2.125,3.31
2005-05-26,10.98845,10.97964,2.125,3.32
2005-05-27,10.9692,10.96039,2.125,3.33
2005-05-30,11.03075,11.0218,2.124,3.33
2005-05-31,11.1442,11.13394,2.127,3.3375
2005-06-01,11.221,11.211,2.124,3.35
2005-06-02,11.2018,11.1923,2.115,3.35
2005-06-03,11.2114,11.2018,2.115,3.36
2005-06-06,11.20315,11.19354,2.116,3.37
2005-06-07,11.21415,11.2037,2.116,3.37
2005-06-08,11.16135,11.15131,2.113,3.37938
2005-06-09,11.2859,11.27572,2.113,3.39
2005-06-10,11.351,11.34084,2.114,3.4
2005-06-13,11.4312,11.42083,2.111,3.41
2005-06-14,11.4236,11.41238,2.111,3.41375
2005-06-15,11.3632,11.35256,2.112,3.42063
2005-06-16,11.3867,11.37607,2.116,3.43
2005-06-17,11.2508,11.24026,2.116,3.43938
2005-06-20,11.33745,11.32663,2.116,3.44375
2005-06-21,11.3398,11.32811,2.108,3.45188
2005-06-22,11.3417,11.33024,2.104,3.46
2005-06-23,11.4179,11.40668,2.102,3.47
2005-06-24,11.38345,11.37213,2.104,3.47813
2005-06-27,11.3146,11.30341,2.104,3.48
2005-06-28,11.39145,11.38042,2.103,3.49
2005-06-29,11.4018,11.39001,2.104,3.50438
2005-06-30,11.36605,11.3543,2.106,3.51625
2005-07-01,11.49805,11.48613,2.107,3.52875
2005-07-04,11.55695,11.54412,2.111,3.5475
2005-07-05,11.556,11.54355,2.114,3.55
2005-07-06,11.53665,11.52468,2.115,3.56
2005-07-07,11.51345,11.50139,2.114,3.55
2005-07-08,11.53085,11.51865,2.114,3.56063
2005-07-11,11.4018,11.38888,2.115,3.57
2005-07-12,11.2794,11.26689,2.117,3.58
2005-07-13,11.3792,11.36691,2.119,3.59875
2005-07-14,11.3689,11.3564,2.119,3.60875
2005-07-15,11.42645,11.41383,2.122,3.61438
2005-07-18,11.4113,11.3977,2.123,3.62
2005-07-19,11.476,11.46281,2.123,3.63
2005-07-20,11.45405,11.44127,2.124,3.64
2005-07-21,11.35385,11.34101,2.123,3.65
2005-07-22,11.3585,11.34552,2.124,3.66
2005-07-25,11.40465,11.39072,2.124,3.6625
2005-07-26,11.44545,11.43173,2.125,3.66913
2005-07-27,11.43025,11.41603,2.126,3.68
2005-07-28,11.3877,11.3741,2.124,3.69313
2005-07-29,11.3286,11.31508,2.125,3.7
2005-08-01,11.2711,11.25616,2.126,3.71
2005-08-02,11.2711,11.25656,2.127,3.72
2005-08-03,11.17225,11.15819,2.131,3.73313
2005-08-04,11.12435,11.11069,2.131,3.74688
2005-08-05,11.15325,11.13945,2.132,3.75
2005-08-08,11.12795,11.11338,2.133,3.76
2005-08-09,11.1451,11.1309,2.134,3.78
2005-08-10,11.11225,11.09858,2.134,3.78
2005-08-11,11.0609,11.04727,2.134,3.79
2005-08-12,11.068,11.05437,2.134,3.79
2005-08-15,11.1275,11.1128,2.135,3.79688
2005-08-16,11.16315,11.14889,2.135,3.80188
2005-08-17,11.18315,11.16928,2.134,3.81
2005-08-18,11.3026,11.28828,2.132,3.82
2005-08-19,11.3314,11.31705,2.132,3.82288
2005-08-22,11.24895,11.23365,2.132,3.83
2005-08-23,11.2757,11.26072,2.133,3.83625
2005-08-24,11.2297,11.21522,2.132,3.84063
2005-08-25,11.1977,11.18304,2.133,3.86
2005-08-26,11.15865,11.14402,2.132,3.86
2005-08-29,11.21505,11.20076,2.133,3.86
2005-08-30,11.2868,11.27111,2.134,3.87
2005-08-31,11.1886,11.17361,2.134,3.87
2005-09-01,11.0378,11.02355,2.133,3.855
2005-09-02,10.9666,10.95254,2.13,3.761
2005-09-05,10.9937,10.97967,2.131,3.77625
2005-09-06,11.02455,11.00884,2.132,3.79
2005-09-07,11.05465,11.03943,2.134,3.79813
2005-09-08,11.08585,11.07126,2.134,3.83375
2005-09-09,11.07155,11.05685,2.134,3.85
2005-09-12,11.20135,11.18634,2.134,3.85688
2005-09-13,11.20775,11.19163,2.136,3.87
2005-09-14,11.18315,11.1675,2.135,3.87438
2005-09-15,11.2628,11.24737,2.136,3.88563
2005-09-16,11.2637,11.24815,2.136,3.89
2005-09-19,11.3277,11.31194,2.136,3.92
2005-09-20,11.3044,11.28778,2.136,3.92438
2005-09-21,11.2545,11.23829,2.136,3.96
2005-09-22,11.3295,11.3137,2.135,3.96063
2005-09-23,11.40135,11.38544,2.136,3.97
2005-09-26,11.4369,11.42091,2.141,4.0
2005-09-27,11.46265,11.44545,2.144,4.01
2005-09-28,11.4588,11.44208,2.146,4.02038
2005-09-29,11.45595,11.439,2.17,4.05438
2005-09-30,11.4132,11.39636,2.176,4.065
2005-10-03,11.55405,11.5356,2.178,4.07688
2005-10-04,11.52695,11.50923,2.181,4.09
2005-10-05,11.51055,11.49331,2.183,4.1
2005-10-06,11.34075,11.32178,2.183,4.11
2005-10-07,11.3576,11.33853,2.192,4.115
2005-10-10,11.42455,11.40583,2.191,4.12313
2005-10-11,11.47125,11.45301,2.192,4.13
2005-10-12,11.43975,11.42192,2.186,4.14
2005-10-13,11.5313,11.51309,2.185,4.15
2005-10-14,11.3995,11.38141,2.185,4.15938
2005-10-17,11.4388,11.41942,2.187,4.1675
2005-10-18,11.53565,11.51662,2.188,4.17413
2005-10-19,11.48175,11.46329,2.188,4.18063
2005-10-20,11.48555,11.46627,2.187,4.19375
2005-10-21,11.45215,11.43336,2.186,4.2
2005-10-24,11.48655,11.46643,2.185,4.20625
2005-10-25,11.3726,11.35329,2.186,4.21563
2005-10-26,11.3924,11.37366,2.209,4.23
2005-10-27,11.3295,11.31136,2.24,4.24313
2005-10-28,11.3717,11.35339,2.254,4.25
2005-10-31,11.48845,11.46989,2.263,4.26
2005-11-01,11.476,11.45615,2.264,4.26063
2005-11-02,11.40465,11.38592,2.264,4.28
2005-11-03,11.46215,11.44364,2.273,4.29063
2005-11-04,11.64795,11.62924,2.265,4.3
2005-11-07,11.6667,11.6481,2.274,4.30438
2005-11-08,11.7024,11.68266,2.297,4.31
2005-11-09,11.7274,11.70878,2.305,4.33
2005-11-10,11.7144,11.69571,2.324,4.33225
2005-11-11,11.7554,11.73669,2.321,4.34
2005-11-14,11.7594,11.7408,2.323,4.34
2005-11-15,11.78765,11.76753,2.35,4.35
2005-11-16,11.79875,11.77921,2.35,4.36813
2005-11-17,11.7344,11.71558,2.35,4.37
2005-11-18,11.7544,11.73599,2.353,4.3725
2005-11-21,11.7214,11.7031,2.439,4.38
2005-11-22,11.7434,11.72403,2.437,4.39375
2005-11-23,11.6697,11.65066,2.443,4.39
2005-11-24,11.67365,11.65555,2.45,4.4
2005-11-25,11.7284,11.71024,2.45,4.40063
2005-11-28,11.6677,11.64944,2.461,4.40625
2005-11-29,11.69845,11.67822,2.473,4.41
2005-11-30,11.67165,11.65208,2.473,4.42
2005-12-01,11.7479,11.72874,2.474,4.44
2005-12-02,11.7685,11.7493,2.452,4.44688
2005-12-05,11.7004,11.68006,2.452,4.45
2005-12-06,11.68405,11.66422,2.453,4.45688
2005-12-07,11.7384,11.7191,2.452,4.46
2005-12-08,11.6361,11.61686,2.452,4.48
2005-12-09,11.62825,11.60899,2.454,4.48
2005-12-12,11.51155,11.49059,2.454,4.48875
2005-12-13,11.53175,11.51247,2.456,4.49125
2005-12-14,11.4383,11.41882,2.463,4.49125
2005-12-15,11.51635,11.49736,2.475,4.49688
2005-12-16,11.46165,11.44273,2.481,4.5
2005-12-19,11.47215,11.45196,2.486,4.5
2005-12-20,11.57445,11.5547,2.489,4.50125
2005-12-21,11.64845,11.62917,2.49,4.50375
2005-12-22,11.5969,11.5777,2.494,4.51938
2005-12-23,11.59395,11.57348,2.495,4.52063
2005-12-26,11.59395,11.57348,2.495,4.52063
2005-12-27,11.59985,11.57991,2.491,4.52063
2005-12-28,11.54825,11.52823,2.492,4.52688
2005-12-29,11.61795,11.59835,2.487,4.53
2005-12-30,11.6657,11.64593,2.488,4.53625
2006-01-02,11.6657,11.64593,2.488,4.53625
2006-01-03,11.48845,11.46825,2.489,4.54438
2006-01-04,11.383,11.36347,2.489,4.54063
2006-01-05,11.3792,11.35952,2.49,4.55
2006-01-06,11.3286,11.30893,2.491,4.55
2006-01-09,11.3952,11.37406,2.492,4.56
2006-01-10,11.4009,11.38032,2.495,4.5685
2006-01-11,11.37355,11.35369,2.502,4.58
2006-01-12,11.43025,11.40991,2.514,4.6
2006-01-13,11.3952,11.3749,2.507,4.6
2006-01-16,11.3529,11.33073,2.508,4.6
2006-01-17,11.40465,11.38292,2.508,4.60225
2006-01-18,11.3717,11.35053,2.505,4.601
2006-01-19,11.3576,11.337,2.516,4.61375
2006-01-20,11.3778,11.35709,2.52,4.62
2006-01-23,11.20315,11.1814,2.524,4.62288
2006-01-24,11.20955,11.18835,2.527,4.63
2006-01-25,11.22055,11.1998,2.533,4.63975
2006-01-26,11.2338,11.21425,2.534,4.66
2006-01-27,11.3379,11.31865,2.536,4.6675
2006-01-30,11.3877,11.36847,2.542,4.68
2006-01-31,11.33185,11.31278,2.547,4.68
2006-02-01,11.3726,11.35337,2.554,4.69
2006-02-02,11.3839,11.3647,2.563,4.71
2006-02-03,11.46645,11.4471,2.57,4.71
2006-02-06,11.487,11.46759,2.57,4.715
2006-02-07,11.51245,11.49313,2.569,4.72
2006-02-08,11.51445,11.49509,2.575,4.72
2006-02-09,11.51345,11.49423,2.585,4.74
2006-02-10,11.55215,11.53286,2.592,4.74063
2006-02-13,11.55695,11.53793,2.594,4.74875
2006-02-14,11.58905,11.57011,2.596,4.75
2006-02-15,11.56475,11.54584,2.597,4.75
2006-02-16,11.57835,11.55969,2.604,4.77
2006-02-17,11.54245,11.52384,2.608,4.77
2006-02-20,11.51825,11.49981,2.609,4.77031
2006-02-21,11.56375,11.54529,2.612,4.77375
2006-02-22,11.58515,11.56679,2.616,4.78
2006-02-23,11.54245,11.52437,2.628,4.8
2006-02-24,11.59395,11.57367,2.644,4.81
2006-02-27,11.60475,11.58305,2.657,4.82
2006-02-28,11.54145,11.52061,2.664,4.8225
2006-03-01,11.53275,11.51267,2.666,4.83
2006-03-02,11.4827,11.46265,2.674,4.84
2006-03-03,11.45595,11.43593,2.684,4.85
2006-03-06,11.45785,11.43642,2.688,4.86
2006-03-07,11.57735,11.55637,2.692,4.87
2006-03-08,11.54435,11.52401,2.694,4.88
2006-03-09,11.54245,11.52187,2.695,4.89
2006-03-10,11.58175,11.55828,2.698,4.9
2006-03-13,11.53755,11.51481,2.701,4.91
2006-03-14,11.44925,11.42725,2.704,4.91688
2006-03-15,11.43405,11.41265,2.703,4.92
2006-03-16,11.3212,11.30052,2.704,4.93
2006-03-17,11.30535,11.2846,2.705,4.93
2006-03-20,11.3035,11.28126,2.723,4.93538
2006-03-21,11.38015,11.35835,2.728,4.94
2006-03-22,11.3839,11.36271,2.737,4.95031
2006-03-23,11.4827,11.46125,2.739,4.96
2006-03-24,11.45405,11.43269,2.741,4.96475
2006-03-27,11.43785,11.41723,2.745,4.96
2006-03-28,11.3867,11.36685,2.772,4.96
2006-03-29,11.4674,11.44809,2.797,4.97938
2006-03-30,11.3333,11.31288,2.814,4.99
2006-03-31,11.3707,11.35025,2.816,5.0
2006-04-03,11.3585,11.33809,2.818,5.0
2006-04-04,11.22235,11.20074,2.822,5.01
2006-04-05,11.21505,11.19423,2.824,5.01375
2006-04-06,11.25125,11.23074,2.831,5.0225
2006-04-07,11.3595,11.33867,2.764,5.02813
2006-04-10,11.3679,11.34707,2.763,5.04469
2006-04-11,11.3464,11.3239,2.762,5.05
2006-04-12,11.3623,11.34096,2.764,5.06825
2006-04-13,11.383,11.36151,2.765,5.07688
2006-04-14,11.383,11.36151,2.765,5.07688
2006-04-17,11.205,11.18413,2.765,5.07688
2006-04-18,11.20315,11.18055,2.769,5.08
2006-04-19,11.1573,11.13548,2.77,5.07469
2006-04-20,11.18135,11.15997,2.776,5.09
2006-04-21,11.15235,11.13106,2.779,5.1
2006-04-24,11.12705,11.10579,2.783,5.1075
2006-04-25,11.09295,11.06949,2.79,5.11
2006-04-26,11.06,11.03641,2.824,5.12563
2006-04-27,10.9736,10.95138,2.832,5.14875
2006-04-28,10.9239,10.90024,2.852,5.13
2006-05-01,10.9049,10.88125,2.852,5.13
2006-05-02,10.8833,10.86035,2.86,5.14563
2006-05-03,10.9118,10.8891,2.865,5.15
2006-05-04,10.84555,10.82293,2.855,5.16
2006-05-05,10.80215,10.77963,2.859,5.16625
2006-05-08,10.81995,10.79595,2.866,5.16
2006-05-09,10.78265,10.75944,2.872,5.16188
2006-05-10,10.75315,10.73077,2.877,5.16438
2006-05-11,10.73305,10.71075,2.879,5.17
2006-05-12,10.68135,10.65922,2.885,5.17
2006-05-15,10.72385,10.70039,2.884,5.17063
2006-05-16,10.70965,10.68696,2.883,5.1725
2006-05-17,10.76155,10.73945,2.884,5.17381
2006-05-18,10.74145,10.7196,2.893,5.18938
2006-05-19,10.8302,10.80824,2.896,5.19375
2006-05-22,10.73805,10.71517,2.901,5.2075
2006-05-23,10.70885,10.68669,2.904,5.21
2006-05-24,10.78265,10.76104,2.905,5.21438
2006-05-25,10.76745,10.74614,2.91,5.22
2006-05-26,10.8174,10.79594,2.913,5.22688
2006-05-29,10.78775,10.76708,2.919,5.22688
2006-05-30,10.67645,10.65454,2.922,5.23063
2006-05-31,10.71295,10.69176,2.926,5.23813
2006-06-01,10.73515,10.7146,2.944,5.27063
2006-06-02,10.64175,10.62157,2.95,5.27
2006-06-05,10.6327,10.61257,2.957,5.23625
2006-06-06,10.73805,10.71613,2.969,5.27
2006-06-07,10.77085,10.74953,2.974,5.2825
2006-06-08,10.8885,10.86747,2.99,5.3
2006-06-09,10.8816,10.86046,2.953,5.31
2006-06-12,10.9343,10.91326,2.953,5.31938
2006-06-13,10.9535,10.93089,2.959,5.32938
2006-06-14,10.9057,10.88377,2.961,5.34063
2006-06-15,10.9014,10.87985,2.963,5.39563
2006-06-16,10.88675,10.86517,2.966,5.41375
2006-06-19,10.9613,10.93953,2.973,5.42438
2006-06-20,10.9439,10.92059,2.976,5.43688
2006-06-21,10.885,10.86244,2.985,5.44875
2006-06-22,10.943,10.92087,2.993,5.46
2006-06-23,10.9937,10.97142,2.997,5.48
2006-06-26,10.9631,10.94087,3.001,5.49
2006-06-27,10.9248,10.90126,3.041,5.5
2006-06-28,10.9841,10.96096,3.061,5.49875
2006-06-29,10.97445,10.9513,3.063,5.50813
2006-06-30,10.76155,10.73763,3.056,5.48063
2006-07-03,10.74815,10.72419,3.055,5.48
2006-07-04,10.7515,10.72818,3.055,5.48563
2006-07-05,10.81995,10.79723,3.06,5.48875
2006-07-06,10.79025,10.76754,3.062,5.50719
2006-07-07,10.73135,10.70882,3.075,5.51
2006-07-10,10.80215,10.77799,3.079,5.5
2006-07-11,10.79195,10.76854,3.079,5.5
2006-07-12,10.84555,10.82273,3.083,5.50031
2006-07-13,10.8404,10.8177,3.09,5.50688
2006-07-14,10.89105,10.86835,3.092,5.49813
2006-07-17,10.992,10.96767,3.1,5.49
2006-07-18,11.01485,10.99115,3.104,5.5
2006-07-19,10.9509,10.92808,3.114,5.52
2006-07-20,10.8807,10.85815,3.117,5.51063
2006-07-21,10.8464,10.82417,3.124,5.485
2006-07-24,10.8988,10.87502,3.126,5.49
2006-07-25,10.8975,10.87441,3.134,5.49
2006-07-26,10.9075,10.88496,3.141,5.5
2006-07-27,10.8064,10.78431,3.146,5.485
2006-07-28,10.7793,10.75748,3.149,5.48875
2006-07-31,10.78265,10.75881,3.161,5.46563
2006-08-01,10.79875,10.77553,3.17,5.4675
2006-08-02,10.74145,10.7191,3.178,5.47188
2006-08-03,10.75695,10.73548,3.185,5.48
2006-08-04,10.67145,10.6508,3.201,5.49938
2006-08-07,10.70045,10.67851,3.204,5.44
2006-08-08,10.71885,10.6974,3.207,5.44594
2006-08-09,10.67975,10.65944,3.21,5.40375
2006-08-10,10.7717,10.75123,3.215,5.40188
2006-08-11,10.7793,10.75881,3.217,5.405
2006-08-14,10.79705,10.77524,3.219,5.41625
2006-08-15,10.76155,10.74048,3.22,5.42625
2006-08-16,10.70635,10.68605,3.227,5.41
2006-08-17,10.69845,10.67816,3.234,5.3925
2006-08-18,10.73305,10.71268,3.236,5.39938
2006-08-21,10.6508,10.62931,3.244,5.39813
2006-08-22,10.73895,10.71784,3.249,5.4
2006-08-23,10.75405,10.73355,3.253,5.4
2006-08-24,10.75485,10.73436,3.254,5.4
2006-08-25,10.79535,10.77475,3.255,5.4
2006-08-28,10.75825,10.73836,3.254,5.4
2006-08-29,10.78775,10.76837,3.257,5.4
2006-08-30,10.72385,10.70329,3.256,5.4
2006-08-31,10.74985,10.73002,3.264,5.3975
2006-09-01,10.7473,10.72743,3.267,5.39063
2006-09-04,10.69635,10.67659,3.271,5.39
