Date,FX,FFX,INTEREST,US_INTEREST
2004-09-20,5.39995,5.40117,2.03,1.91875
2004-09-21,5.35235,5.35369,2.03,1.93
2004-09-22,5.35975,5.36105,2.02,1.94125
2004-09-23,5.33455,5.33573,2.03,1.95
2004-09-24,5.34715,5.34832,2.02,1.96
2004-09-27,5.33365,5.33486,2.02,1.97
2004-09-28,5.32755,5.32875,2.02,1.975
2004-09-29,5.32675,5.32797,2.03,2.00563
2004-09-30,5.28145,5.28267,2.03,2.02
2004-10-01,5.29235,5.29352,2.03,2.0275
2004-10-04,5.34995,5.35127,2.04,2.03125
2004-10-05,5.33015,5.33153,2.05,2.04
2004-10-06,5.33145,5.33278,2.02,2.045
2004-10-07,5.33925,5.34046,2.03,2.06
2004-10-08,5.28335,5.28457,2.03,2.06
2004-10-11,5.2983,5.29952,2.03,2.0525
2004-10-12,5.32955,5.3307,2.01,2.05813
2004-10-13,5.34755,5.3487,2.03,2.07
2004-10-14,5.29275,5.29382,2.04,2.07
2004-10-15,5.25545,5.25647,2.04,2.07
2004-10-18,5.2399,5.24091,2.03,2.07875
2004-10-19,5.2403,5.24131,2.05,2.08
2004-10-20,5.20415,5.20506,2.03,2.09
2004-10-21,5.2029,5.20376,2.03,2.1
2004-10-22,5.193,5.1938,2.04,2.11
2004-10-25,5.1345,5.13527,2.03,2.11
2004-10-26,5.1349,5.13565,2.03,2.11938
2004-10-27,5.1365,5.13717,2.04,2.13
2004-10-28,5.1506,5.15115,2.05,2.16
2004-10-29,5.1567,5.15717,2.04,2.17
2004-11-01,5.1468,5.14722,2.04,2.18
2004-11-02,5.1652,5.16561,2.04,2.19
2004-11-03,5.1245,5.12493,2.06,2.2
2004-11-04,5.09185,5.09213,2.05,2.21
2004-11-05,5.0804,5.08058,2.06,2.22
2004-11-08,5.0651,5.06525,2.06,2.26
2004-11-09,5.0796,5.07975,2.06,2.27375
2004-11-10,5.07845,5.07856,2.07,2.27625
2004-11-11,5.0869,5.087,2.07,2.29
2004-11-12,5.07215,5.07223,2.06,2.29
2004-11-15,5.069,5.06913,2.08,2.3
2004-11-16,5.0546,5.05464,2.07,2.31
2004-11-17,5.03635,5.03637,2.01,2.33
2004-11-18,5.0503,5.05025,2.06,2.33875
2004-11-19,5.0232,5.02315,2.04,2.345
2004-11-22,5.0294,5.02929,2.05,2.36
2004-11-23,5.0117,5.01154,2.07,2.38
2004-11-24,4.98465,4.98449,2.07,2.38063
2004-11-25,4.95455,4.9543,2.07,2.39
2004-11-26,4.94685,4.94653,2.07,2.4
2004-11-29,4.93735,4.93692,2.08,2.4
2004-11-30,4.93555,4.93502,2.07,2.41
2004-12-01,4.92995,4.92942,2.06,2.41875
2004-12-02,4.94335,4.94272,2.04,2.4375
2004-12-03,4.90605,4.90533,2.04,2.44
2004-12-06,4.88555,4.88484,2.02,2.44
2004-12-07,4.88515,4.88444,2.02,2.45
2004-12-08,4.94425,4.94352,2.06,2.46
2004-12-09,4.94785,4.94695,2.06,2.47
2004-12-10,4.96095,4.96009,2.06,2.48
2004-12-13,4.93295,4.93203,2.05,2.49
2004-12-14,4.93815,4.93725,2.04,2.5
2004-12-15,4.88735,4.8865,2.03,2.50125
2004-12-16,4.93705,4.93614,2.04,2.51
2004-12-17,4.94915,4.94826,2.03,2.52
2004-12-20,4.89245,4.89157,2.04,2.52125
2004-12-21,4.90825,4.90732,2.03,2.53
2004-12-22,4.90035,4.89951,2.02,2.53
2004-12-23,4.85805,4.85724,2.03,2.54875
2004-12-24,4.84545,4.84467,2.03,2.55
2004-12-27,4.8154,4.81457,2.06,2.55
2004-12-28,4.82235,4.82145,2.04,2.55
2004-12-29,4.82835,4.82742,2.05,2.56
2004-12-30,4.8126,4.81164,2.04,2.56
2004-12-31,4.82585,4.82487,2.04,2.56438
2005-01-03,4.873,4.87189,2.04,2.56438
2005-01-04,4.93475,4.93367,2.04,2.57
2005-01-05,4.94075,4.93967,2.03,2.59
2005-01-06,4.97995,4.97873,2.04,2.61
2005-01-07,5.02745,5.02625,2.04,2.61
2005-01-10,5.00905,5.00769,2.04,2.62
2005-01-11,4.98805,4.98677,2.05,2.63
2005-01-12,4.93735,4.93608,2.04,2.64
2005-01-13,4.96845,4.96696,2.03,2.66
2005-01-14,5.0094,5.00796,2.04,2.66
2005-01-17,5.0136,5.01195,2.05,2.67
2005-01-18,5.0367,5.03507,2.03,2.67
2005-01-19,5.03285,5.03123,2.03,2.68
2005-01-20,5.0645,5.06289,2.03,2.6925
2005-01-21,5.0464,5.04475,2.03,2.7
2005-01-24,5.029,5.02719,2.03,2.7
2005-01-25,5.0628,5.06099,2.03,2.7
2005-01-26,5.0182,5.01644,2.03,2.71
2005-01-27,5.0309,5.0292,2.04,2.73
2005-01-28,5.04215,5.04037,2.04,2.7425
2005-01-31,5.0321,5.0303,2.04,2.75
2005-02-01,5.0433,5.04148,2.03,2.75
2005-02-02,5.03285,5.03108,2.03,2.75
2005-02-03,5.06355,5.06178,2.03,2.77
2005-02-04,5.06825,5.06647,2.03,2.77
2005-02-07,5.1121,5.1103,2.04,2.77
2005-02-08,5.1369,5.13513,2.04,2.77063
2005-02-09,5.1289,5.12709,2.03,2.77438
2005-02-10,5.0879,5.08613,2.04,2.79
2005-02-11,5.0942,5.09243,2.03,2.79438
2005-02-14,5.05965,5.05788,2.03,2.8
2005-02-15,5.0585,5.05674,2.04,2.81
2005-02-16,5.05185,5.05008,2.04,2.82
2005-02-17,5.0209,5.0191,2.04,2.8475
2005-02-18,5.02055,5.01871,2.04,2.85
2005-02-21,5.0182,5.01636,2.04,2.86
2005-02-22,4.9613,4.95941,2.05,2.87
2005-02-23,4.97185,4.96949,2.04,2.87313
2005-02-24,4.96765,4.96534,2.04,2.89
2005-02-25,4.97295,4.97054,2.05,2.91
2005-02-28,4.94185,4.93922,2.04,2.92
2005-03-01,4.97485,4.97223,2.04,2.93
2005-03-02,5.00155,4.99905,2.04,2.94
2005-03-03,4.9968,4.99419,2.04,2.95
2005-03-04,4.95265,4.95006,2.04,2.95875
2005-03-07,4.97295,4.97008,2.04,2.96
2005-03-08,4.91515,4.91245,2.04,2.97
2005-03-09,4.90965,4.90699,2.04,2.98
2005-03-10,4.89175,4.88895,2.04,3.0
2005-03-11,4.8734,4.87054,2.04,3.01
2005-03-14,4.90605,4.9029,2.02,3.02
2005-03-15,4.92735,4.92432,2.03,3.03
2005-03-16,4.88445,4.88149,2.02,3.04
2005-03-17,4.90275,4.89965,2.03,3.05
2005-03-18,4.93665,4.93356,2.04,3.05
2005-03-21,4.97595,4.97268,2.04,3.0525
2005-03-22,4.96805,4.96489,2.04,3.06
2005-03-23,5.041,5.03785,2.04,3.09
2005-03-24,5.05885,5.05585,2.05,3.09
2005-03-25,5.05885,5.05585,2.05,3.09
2005-03-28,5.0946,5.09155,2.05,3.09
2005-03-29,5.0796,5.07664,2.05,3.0925
2005-03-30,5.0604,5.05721,2.02,3.1
2005-03-31,5.0472,5.04405,2.04,3.12
2005-04-01,5.0612,5.05802,2.04,3.12
2005-04-04,5.1145,5.11118,2.04,3.12
2005-04-05,5.1093,5.10579,2.04,3.1225
2005-04-06,5.1047,5.10129,2.04,3.12313
2005-04-07,5.08355,5.0802,2.02,3.13
2005-04-08,5.1057,5.10229,2.03,3.13
2005-04-11,5.0616,5.05819,2.03,3.14
2005-04-12,5.09125,5.08751,2.02,3.14
2005-04-13,5.0859,5.08228,2.04,3.14063
2005-04-14,5.1215,5.11787,2.04,3.15
2005-04-15,5.07295,5.06937,2.04,3.15
2005-04-18,5.041,5.03739,2.02,3.14475
2005-04-19,5.0321,5.02819,2.02,3.15
2005-04-20,5.01995,5.01622,2.03,3.15
2005-04-21,5.00405,5.00031,2.01,3.16063
2005-04-22,5.01475,5.01095,2.03,3.17
2005-04-25,5.0542,5.05031,2.02,3.18
2005-04-26,5.062,5.05765,2.05,3.18688
2005-04-27,5.05985,5.05561,2.02,3.19
2005-04-28,5.0788,5.07469,2.03,3.21
2005-04-29,5.0812,5.07702,2.02,3.21
2005-05-02,5.1093,5.10483,2.02,3.21
2005-05-03,5.0899,5.08556,2.02,3.21938
2005-05-04,5.06315,5.05903,2.02,3.22
2005-05-05,5.0692,5.06508,2.02,3.2285
2005-05-06,5.1063,5.10211,2.03,3.23
2005-05-09,5.1141,5.10961,2.03,3.25
2005-05-10,5.0934,5.08914,2.03,3.25
2005-05-11,5.1189,5.11467,2.02,3.26
2005-05-12,5.1599,5.15571,2.01,3.26813
2005-05-13,5.1869,5.18264,2.02,3.27
2005-05-16,5.19715,5.19263,2.02,3.27
2005-05-17,5.1926,5.18827,2.01,3.27
2005-05-18,5.19055,5.18634,2.0,3.28
2005-05-19,5.19795,5.19375,2.0,3.28438
2005-05-20,5.2286,5.22438,2.02,3.29
2005-05-23,5.21365,5.20915,2.02,3.29375
2005-05-24,5.21325,5.20885,2.03,3.29875
2005-05-25,5.2083,5.20405,2.01,3.31
2005-05-26,5.23825,5.23402,2.01,3.32
2005-05-27,5.22905,5.22484,2.01,3.33
2005-05-30,5.2584,5.25412,2.02,3.33
2005-05-31,5.31245,5.30758,2.02,3.3375
2005-06-01,5.34905,5.34431,2.02,3.35
2005-06-02,5.33995,5.3354,2.02,3.35
2005-06-03,5.3445,5.33993,2.02,3.36
2005-06-06,5.34055,5.33599,2.02,3.37
2005-06-07,5.34585,5.34083,2.03,3.37
2005-06-08,5.32065,5.31586,2.02,3.37938
2005-06-09,5.38,5.37517,2.01,3.39
2005-06-10,5.41105,5.4062,2.0,3.4
2005-06-13,5.4493,5.44434,2.0,3.41
2005-06-14,5.44565,5.44031,2.01,3.41375
2005-06-15,5.4169,5.4118,2.01,3.42063
2005-06-16,5.4281,5.423,2.01,3.43
2005-06-17,5.36325,5.35826,2.01,3.43938
2005-06-20,5.4046,5.39943,1.96,3.44375
2005-06-21,5.40575,5.40014,1.98,3.45188
2005-06-22,5.4066,5.40115,2.01,3.46
2005-06-23,5.44295,5.43759,2.01,3.47
2005-06-24,5.4265,5.42112,2.01,3.47813
2005-06-27,5.39375,5.38837,2.01,3.48
2005-06-28,5.43035,5.42507,2.01,3.49
2005-06-29,5.4353,5.42965,2.01,3.50438
2005-06-30,5.41825,5.41262,2.01,3.51625
2005-07-01,5.48115,5.47547,2.0,3.52875
2005-07-04,5.5092,5.50311,2.02,3.5475
2005-07-05,5.5088,5.50284,2.0,3.55
2005-07-06,5.4995,5.49385,2.02,3.56
2005-07-07,5.4885,5.48274,2.01,3.55
2005-07-08,5.4968,5.49097,2.01,3.56063
2005-07-11,5.4353,5.42911,2.0,3.57
2005-07-12,5.37695,5.37096,2.01,3.58
2005-07-13,5.4245,5.41863,2.0,3.59875
2005-07-14,5.41955,5.41362,2.0,3.60875
2005-07-15,5.447,5.441,2.01,3.61438
2005-07-18,5.4398,5.43331,2.02,3.62
2005-07-19,5.47065,5.46435,2.02,3.63
2005-07-20,5.46015,5.45408,2.01,3.64
2005-07-21,5.4124,5.40629,2.01,3.65
2005-07-22,5.41465,5.40844,2.02,3.66
2005-07-25,5.43665,5.42998,2.0,3.6625
2005-07-26,5.4561,5.44954,2.01,3.66913
2005-07-27,5.4488,5.44205,2.01,3.68
2005-07-28,5.42855,5.42206,2.0,3.69313
2005-07-29,5.40035,5.39393,2.03,3.7
2005-08-01,5.37295,5.36584,2.02,3.71
2005-08-02,5.37295,5.36603,2.01,3.72
2005-08-03,5.32585,5.31914,2.02,3.73313
2005-08-04,5.30305,5.29649,2.03,3.74688
2005-08-05,5.31675,5.3102,2.02,3.75
2005-08-08,5.30475,5.29778,2.02,3.76
2005-08-09,5.3129,5.30613,2.02,3.78
2005-08-10,5.29725,5.29072,2.02,3.78
2005-08-11,5.27275,5.26626,2.02,3.79
2005-08-12,5.27615,5.26965,2.03,3.79
2005-08-15,5.30455,5.2975,2.03,3.79688
2005-08-16,5.32155,5.3147,2.0,3.80188
2005-08-17,5.33105,5.32442,2.02,3.81
2005-08-18,5.38795,5.38115,2.01,3.82
2005-08-19,5.4017,5.39487,2.01,3.82288
2005-08-22,5.36245,5.35511,2.01,3.83
2005-08-23,5.37515,5.36802,2.02,3.83625
2005-08-24,5.35325,5.34632,2.01,3.84063
2005-08-25,5.33795,5.33098,2.02,3.86
2005-08-26,5.31935,5.31238,2.02,3.86
2005-08-29,5.34625,5.33943,2.01,3.86
2005-08-30,5.38045,5.37297,2.0,3.87
2005-08-31,5.33365,5.32649,2.01,3.87
2005-09-01,5.26175,5.25495,2.02,3.855
2005-09-02,5.2278,5.2211,2.02,3.761
2005-09-05,5.24075,5.23404,2.02,3.77625
2005-09-06,5.25545,5.24794,2.02,3.79
2005-09-07,5.2698,5.26253,2.01,3.79813
2005-09-08,5.28465,5.2777,2.01,3.83375
2005-09-09,5.27785,5.27083,2.02,3.85
2005-09-12,5.33975,5.33256,2.03,3.85688
2005-09-13,5.34275,5.33508,2.03,3.87
2005-09-14,5.33105,5.32358,2.01,3.87438
2005-09-15,5.369,5.36165,2.01,3.88563
2005-09-16,5.36945,5.36202,2.02,3.89
2005-09-19,5.39995,5.39243,2.03,3.92
2005-09-20,5.38885,5.38091,2.03,3.92438
2005-09-21,5.36505,5.35732,2.03,3.96
2005-09-22,5.40085,5.39327,2.03,3.96063
2005-09-23,5.4351,5.42747,2.02,3.97
2005-09-26,5.452,5.44438,2.03,4.0
2005-09-27,5.46425,5.45607,2.03,4.01
2005-09-28,5.46245,5.45447,2.04,4.02038
2005-09-29,5.4611,5.453,2.05,4.05438
2005-09-30,5.4407,5.43268,2.04,4.065
2005-10-03,5.50785,5.49905,2.05,4.07688
2005-10-04,5.4949,5.48648,2.05,4.09
2005-10-05,5.4871,5.47889,2.04,4.1
2005-10-06,5.40615,5.39712,2.04,4.11
2005-10-07,5.4142,5.4051,2.05,4.115
2005-10-10,5.4461,5.43719,2.05,4.12313
2005-10-11,5.46835,5.45968,2.06,4.13
2005-10-12,5.45335,5.44486,2.05,4.14
2005-10-13,5.497,5.48832,2.08,4.15
2005-10-14,5.4342,5.42555,2.05,4.15938
2005-10-17,5.4529,5.44367,2.08,4.1675
2005-10-18,5.4991,5.49,2.08,4.17413
2005-10-19,5.4734,5.46458,2.03,4.18063
2005-10-20,5.4752,5.466,2.08,4.19375
2005-10-21,5.45925,5.45031,2.05,4.2
2005-10-24,5.47565,5.46608,2.07,4.20625
2005-10-25,5.42135,5.41214,2.09,4.21563
2005-10-26,5.4308,5.42185,2.09,4.23
2005-10-27,5.40085,5.39215,2.11,4.24313
2005-10-28,5.4209,5.41219,2.13,4.25
2005-10-31,5.4766,5.46773,2.17,4.26
2005-11-01,5.47065,5.46117,2.17,4.26063
2005-11-02,5.43665,5.42769,2.11,4.28
2005-11-03,5.464,5.45521,2.12,4.29063
2005-11-04,5.5526,5.54369,2.12,4.3
2005-11-07,5.56155,5.55268,2.18,4.30438
2005-11-08,5.5786,5.56915,2.18,4.31
2005-11-09,5.59045,5.58161,2.22,4.33
2005-11-10,5.5843,5.57537,2.22,4.33225
2005-11-11,5.60385,5.59491,2.22,4.34
2005-11-14,5.60575,5.59687,2.23,4.34
2005-11-15,5.6192,5.60961,2.23,4.35
2005-11-16,5.6245,5.61518,2.21,4.36813
2005-11-17,5.5938,5.58485,2.23,4.37
2005-11-18,5.60335,5.59458,2.3,4.3725
2005-11-21,5.5876,5.5789,2.3,4.38
2005-11-22,5.5981,5.58888,2.29,4.39375
2005-11-23,5.563,5.5539,2.3,4.39
2005-11-24,5.56485,5.55623,2.31,4.4
2005-11-25,5.59095,5.5823,2.32,4.40063
2005-11-28,5.562,5.55332,2.34,4.40625
2005-11-29,5.5767,5.56704,2.33,4.41
2005-11-30,5.5639,5.55458,2.34,4.42
2005-12-01,5.60025,5.59112,2.31,4.44
2005-12-02,5.61005,5.60092,2.32,4.44688
2005-12-05,5.5776,5.56791,2.27,4.45
2005-12-06,5.56985,5.56036,2.28,4.45688
2005-12-07,5.5957,5.58652,2.31,4.46
2005-12-08,5.547,5.53779,2.32,4.48
2005-12-09,5.5432,5.53404,2.32,4.48
2005-12-12,5.4876,5.47759,2.32,4.48875
2005-12-13,5.4972,5.48802,2.29,4.49125
2005-12-14,5.4527,5.44338,2.37,4.49125
2005-12-15,5.4899,5.48082,2.31,4.49688
2005-12-16,5.4638,5.45478,2.3,4.5
2005-12-19,5.4688,5.45918,2.37,4.5
2005-12-20,5.5176,5.50816,2.34,4.50125
2005-12-21,5.55285,5.54366,2.36,4.50375
2005-12-22,5.5283,5.51912,2.33,4.51938
2005-12-23,5.5269,5.51711,2.26,4.52063
2005-12-26,5.5269,5.51711,2.26,4.52063
2005-12-27,5.5297,5.52017,2.37,4.52063
2005-12-28,5.5051,5.49554,2.36,4.52688
2005-12-29,5.5383,5.52896,2.36,4.53
2005-12-30,5.5611,5.55165,2.38,4.53625
2006-01-02,5.5611,5.55165,2.37,4.53625
2006-01-03,5.4766,5.46694,2.36,4.54438
2006-01-04,5.4263,5.417,2.38,4.54063
2006-01-05,5.4245,5.41511,2.37,4.55
2006-01-06,5.40035,5.39099,2.37,4.55
2006-01-09,5.43215,5.42204,2.38,4.56
2006-01-10,5.43485,5.42503,2.38,4.5685
2006-01-11,5.4218,5.41233,2.38,4.58
2006-01-12,5.4488,5.43913,2.37,4.6
2006-01-13,5.43215,5.42244,2.39,4.6
2006-01-16,5.41195,5.40139,2.39,4.6
2006-01-17,5.43665,5.42627,2.38,4.60225
2006-01-18,5.4209,5.41082,2.39,4.601
2006-01-19,5.4142,5.40438,2.4,4.61375
2006-01-20,5.4238,5.41396,2.4,4.62
2006-01-23,5.34055,5.3302,2.39,4.62288
2006-01-24,5.34365,5.33351,2.42,4.63
2006-01-25,5.34885,5.33897,2.42,4.63975
2006-01-26,5.3552,5.34586,2.43,4.66
2006-01-27,5.40485,5.39563,2.42,4.6675
2006-01-30,5.42855,5.41938,2.44,4.68
2006-01-31,5.4019,5.39283,2.4,4.68
2006-02-01,5.42135,5.41218,2.42,4.69
2006-02-02,5.42675,5.41758,2.43,4.71
2006-02-03,5.4661,5.45686,2.41,4.71
2006-02-06,5.4759,5.46663,2.41,4.715
2006-02-07,5.488,5.4788,2.42,4.72
2006-02-08,5.48895,5.47974,2.42,4.72
2006-02-09,5.4885,5.47933,2.45,4.74
2006-02-10,5.5069,5.49774,2.43,4.74063
2006-02-13,5.5092,5.50016,2.43,4.74875
2006-02-14,5.5245,5.5155,2.45,4.75
2006-02-15,5.5129,5.50393,2.45,4.75
2006-02-16,5.5194,5.51054,2.44,4.77
2006-02-17,5.5023,5.49345,2.43,4.77
2006-02-20,5.4908,5.48199,2.43,4.77031
2006-02-21,5.5125,5.50367,2.46,4.77375
2006-02-22,5.5227,5.51392,2.48,4.78
2006-02-23,5.5023,5.4937,2.48,4.8
2006-02-24,5.5269,5.5172,2.48,4.81
2006-02-27,5.532,5.52167,2.48,4.82
2006-02-28,5.5018,5.49191,2.47,4.8225
2006-03-01,5.4977,5.48812,2.49,4.83
2006-03-02,5.4738,5.46428,2.5,4.84
2006-03-03,5.4611,5.45153,2.51,4.85
2006-03-06,5.462,5.45177,2.55,4.86
2006-03-07,5.519,5.50895,2.55,4.87
2006-03-08,5.5032,5.49353,2.47,4.88
2006-03-09,5.5023,5.49251,2.51,4.89
2006-03-10,5.52105,5.50986,2.35,4.9
2006-03-13,5.5,5.48914,2.47,4.91
2006-03-14,5.4579,5.4474,2.5,4.91688
2006-03-15,5.45065,5.44044,2.52,4.92
2006-03-16,5.39685,5.38699,2.53,4.93
2006-03-17,5.3893,5.3794,2.55,4.93
2006-03-20,5.3884,5.37781,2.53,4.93538
2006-03-21,5.42495,5.41455,2.55,4.94
2006-03-22,5.42675,5.41663,2.55,4.95031
2006-03-23,5.4738,5.46361,2.56,4.96
2006-03-24,5.46015,5.44999,2.63,4.96475
2006-03-27,5.45245,5.44262,2.59,4.96
2006-03-28,5.4281,5.4186,2.63,4.96
2006-03-29,5.46655,5.45734,2.61,4.97938
2006-03-30,5.4026,5.39288,2.63,4.99
2006-03-31,5.42045,5.41069,2.6,5.0
2006-04-03,5.41465,5.4049,2.65,5.0
2006-04-04,5.34975,5.33942,2.64,5.01
2006-04-05,5.34625,5.33632,2.65,5.01375
2006-04-06,5.3635,5.35372,2.57,5.0225
2006-04-07,5.4151,5.40517,2.57,5.02813
2006-04-10,5.4191,5.40918,2.56,5.04469
2006-04-11,5.40885,5.39813,2.56,5.05
2006-04-12,5.41645,5.40626,2.56,5.06825
2006-04-13,5.4263,5.41606,2.55,5.07688
2006-04-14,5.4263,5.41606,2.55,5.07688
2006-04-17,5.34145,5.3315,2.55,5.07688
2006-04-18,5.34055,5.3298,2.53,5.08
2006-04-19,5.31875,5.30831,2.53,5.07469
2006-04-20,5.33015,5.31999,2.54,5.09
2006-04-21,5.31635,5.3062,2.56,5.1
2006-04-24,5.3043,5.29416,2.55,5.1075
2006-04-25,5.28805,5.27685,2.57,5.11
2006-04-26,5.27235,5.26108,2.6,5.12563
2006-04-27,5.23115,5.22055,2.61,5.14875
2006-04-28,5.20745,5.19617,2.6,5.13
2006-05-01,5.1984,5.18712,2.6,5.13
2006-05-02,5.1881,5.17716,2.64,5.14563
2006-05-03,5.2017,5.19086,2.65,5.15
2006-05-04,5.1701,5.15932,2.61,5.16
2006-05-05,5.1494,5.13868,2.63,5.16625
2006-05-08,5.1579,5.14646,2.63,5.16
2006-05-09,5.1401,5.12905,2.66,5.16188
2006-05-10,5.1261,5.11538,2.65,5.16438
2006-05-11,5.1165,5.10584,2.66,5.17
2006-05-12,5.09185,5.08128,2.66,5.17
2006-05-15,5.1121,5.1009,2.66,5.17063
2006-05-16,5.1053,5.0945,2.66,5.1725
2006-05-17,5.1301,5.11952,2.67,5.17381
2006-05-18,5.1205,5.11006,2.67,5.18938
2006-05-19,5.1628,5.15232,2.72,5.19375
2006-05-22,5.1189,5.10795,2.71,5.2075
2006-05-23,5.1049,5.09437,2.71,5.21
2006-05-24,5.1401,5.12981,2.73,5.21438
2006-05-25,5.1329,5.12271,2.73,5.22
2006-05-26,5.1567,5.14645,2.69,5.22688
2006-05-29,5.1425,5.13269,2.71,5.22688
2006-05-30,5.0895,5.07904,2.8,5.23063
2006-05-31,5.1069,5.09679,2.77,5.23813
2006-06-01,5.1175,5.10768,2.74,5.27063
2006-06-02,5.07295,5.06333,2.78,5.27
2006-06-05,5.0686,5.05904,2.75,5.23625
2006-06-06,5.1189,5.10841,2.75,5.27
2006-06-07,5.1345,5.12433,2.77,5.2825
2006-06-08,5.19055,5.18055,2.74,5.3
2006-06-09,5.1873,5.17721,2.74,5.31
2006-06-12,5.2124,5.20238,2.75,5.31938
2006-06-13,5.22155,5.21078,2.77,5.32938
2006-06-14,5.1988,5.18832,2.78,5.34063
2006-06-15,5.1967,5.18645,2.76,5.39563
2006-06-16,5.18975,5.17945,2.77,5.41375
2006-06-19,5.2253,5.2149,2.79,5.42438
2006-06-20,5.217,5.20587,2.77,5.43688
2006-06-21,5.1889,5.17815,2.79,5.44875
2006-06-22,5.21655,5.20601,2.79,5.46
2006-06-23,5.24075,5.2301,2.82,5.48
2006-06-26,5.2261,5.21554,2.84,5.49
2006-06-27,5.20785,5.19666,2.87,5.5
2006-06-28,5.23615,5.22512,2.86,5.49875
2006-06-29,5.23155,5.22051,2.87,5.50813
2006-06-30,5.1301,5.11865,2.86,5.48063
2006-07-03,5.1237,5.11225,2.87,5.48
2006-07-04,5.1253,5.11415,2.87,5.48563
2006-07-05,5.1579,5.14707,2.86,5.48875
2006-07-06,5.14375,5.13291,2.88,5.50719
2006-07-07,5.1157,5.10492,2.89,5.51
2006-07-10,5.1494,5.13789,2.87,5.5
2006-07-11,5.1446,5.13339,2.86,5.5
2006-07-12,5.1701,5.15922,2.87,5.50031
2006-07-13,5.1677,5.15683,2.86,5.50688
2006-07-14,5.1918,5.18097,2.86,5.49813
2006-07-17,5.2399,5.22832,2.86,5.49
2006-07-18,5.2508,5.23951,2.88,5.5
2006-07-19,5.2203,5.20944,2.91,5.52
2006-07-20,5.1869,5.17611,2.92,5.51063
2006-07-21,5.1705,5.15991,2.92,5.485
2006-07-24,5.1955,5.18415,2.94,5.49
2006-07-25,5.1949,5.18386,3.02,5.49
2006-07-26,5.1996,5.18889,2.96,5.5
2006-07-27,5.1514,5.14091,3.02,5.485
2006-07-28,5.1385,5.12812,2.95,5.48875
2006-07-31,5.1401,5.12875,2.94,5.46563
2006-08-01,5.1478,5.13672,2.96,5.4675
2006-08-02,5.1205,5.10982,2.99,5.47188
2006-08-03,5.1279,5.11763,3.01,5.48
2006-08-04,5.0871,5.07726,3.01,5.49938
2006-08-07,5.10095,5.09047,3.02,5.44
2006-08-08,5.1097,5.09948,3.02,5.44594
2006-08-09,5.09105,5.08138,3.03,5.40375
2006-08-10,5.1349,5.12514,3.02,5.40188
2006-08-11,5.1385,5.12875,3.02,5.405
2006-08-14,5.147,5.13658,3.06,5.41625
2006-08-15,5.1301,5.12001,3.06,5.42625
2006-08-16,5.1037,5.09407,3.07,5.41
2006-08-17,5.1,5.0903,3.08,5.3925
2006-08-18,5.1165,5.10676,3.08,5.39938
2006-08-21,5.0773,5.06702,3.08,5.39813
2006-08-22,5.1193,5.10922,3.07,5.4
2006-08-23,5.1265,5.11671,3.08,5.4
2006-08-24,5.1269,5.1171,3.07,5.4
2006-08-25,5.1462,5.13635,3.07,5.4
2006-08-28,5.1285,5.119,3.08,5.4
2006-08-29,5.1425,5.13331,3.07,5.4
2006-08-30,5.1121,5.10229,3.09,5.4
2006-08-31,5.1245,5.11503,3.1,5.3975
2006-09-01,5.1233,5.1138,3.1,5.39063
2006-09-04,5.099,5.08956,3.1,5.39
