Date,FX,FFX,INTEREST,US_INTEREST
2004-12-29,32.035,31.895,1.25,2.56
2004-12-30,31.965,31.8275,1.25,2.56
2004-12-31,31.69,31.53,1.35,2.56438
2005-01-03,31.72,31.6275,1.35,2.56438
2005-01-04,31.8,31.71,1.35,2.57
2005-01-05,31.93,31.88,1.35,2.59
2005-01-06,32.05,32.055,1.35,2.61
2005-01-07,32.01,32.0,1.35,2.61
2005-01-10,32.225,32.2175,1.35,2.62
2005-01-11,31.99,31.955,1.35,2.63
2005-01-12,31.9,31.855,1.35,2.64
2005-01-13,31.74,31.655,1.35,2.66
2005-01-14,31.79,31.73,1.35,2.66
2005-01-17,31.79,31.6825,1.35,2.67
2005-01-18,31.89,31.795,1.35,2.67
2005-01-19,31.57,31.475,1.35,2.68
2005-01-20,31.805,31.725,1.35,2.6925
2005-01-21,31.85,31.77,1.35,2.7
2005-01-24,31.81,31.73,1.35,2.7
2005-01-25,31.875,31.8125,1.35,2.7
2005-01-26,31.875,31.815,1.35,2.71
2005-01-27,31.855,31.79,1.35,2.73
2005-01-28,31.705,31.615,1.35,2.7425
2005-01-31,31.825,31.755,1.35,2.75
2005-02-01,31.795,31.78,1.35,2.75
2005-02-02,31.7025,31.6925,1.35,2.75
2005-02-03,31.6,31.5825,1.35,2.77
2005-02-04,31.635,31.5975,1.35,2.77
2005-02-07,31.555,31.5175,1.35,2.77
2005-02-08,31.775,31.7375,1.35,2.77063
2005-02-09,31.88,31.8425,1.35,2.77438
2005-02-10,31.785,31.7475,1.35,2.79
2005-02-11,31.65,31.6125,1.35,2.79438
2005-02-14,31.545,31.495,1.35,2.8
2005-02-15,31.455,31.405,1.35,2.81
2005-02-16,31.575,31.5525,1.35,2.82
2005-02-17,31.555,31.5325,1.35,2.8475
2005-02-18,31.47,31.43,1.35,2.85
2005-02-21,31.39,31.33,1.35,2.86
2005-02-22,31.125,31.015,1.35,2.87
2005-02-23,31.205,31.135,1.35,2.87313
2005-02-24,31.175,31.13,1.35,2.89
2005-02-25,31.175,31.12,1.35,2.91
2005-02-28,31.07,31.015,1.35,2.92
2005-03-01,30.955,30.885,1.35,2.93
2005-03-02,30.75,30.695,1.35,2.94
2005-03-03,30.73,30.6625,1.35,2.95
2005-03-04,30.82,30.77,1.35,2.95875
2005-03-07,30.873,30.818,1.35,2.96
2005-03-08,30.8635,30.8035,1.35,2.97
2005-03-09,30.805,30.705,1.35,2.98
2005-03-10,30.79,30.68,1.35,3.0
2005-03-11,30.815,30.755,1.35,3.01
2005-03-14,30.8255,30.7155,1.35,3.02
2005-03-15,30.999,30.954,1.35,3.03
2005-03-16,31.021,30.986,1.35,3.04
2005-03-17,31.0875,31.0475,1.35,3.05
2005-03-18,31.138,31.058,1.35,3.05
2005-03-21,31.16,31.105,1.35,3.0525
2005-03-22,31.315,31.26,1.35,3.06
2005-03-23,31.39,31.33,1.35,3.09
2005-03-24,31.4595,31.3985,1.35,3.09
2005-03-25,31.4595,31.3985,1.4,3.09
2005-03-28,31.67,31.625,1.4,3.09
2005-03-29,31.775,31.7075,1.4,3.0925
2005-03-30,31.769,31.6815,1.4,3.1
2005-03-31,31.506,31.371,1.4,3.12
2005-04-01,31.385,31.27,1.4,3.12
2005-04-04,31.584,31.519,1.4,3.12
2005-04-05,31.5825,31.5175,1.4,3.1225
2005-04-06,31.57,31.52,1.4,3.12313
2005-04-07,31.55,31.49,1.4,3.13
2005-04-08,31.609,31.554,1.4,3.13
2005-04-11,31.57,31.5,1.4,3.14
2005-04-12,31.645,31.565,1.4,3.14
2005-04-13,31.495,31.4025,1.4,3.14063
2005-04-14,31.725,31.665,1.4,3.15
2005-04-15,31.696,31.641,1.4,3.15
2005-04-18,31.685,31.625,1.4,3.14475
2005-04-19,31.575,31.465,1.4,3.15
2005-04-20,31.475,31.375,1.4,3.15
2005-04-21,31.515,31.43,1.4,3.16063
2005-04-22,31.502,31.377,1.4,3.17
2005-04-25,31.325,31.13,1.4,3.18
2005-04-26,31.425,31.31,1.4,3.18688
2005-04-27,31.4365,31.2915,1.4,3.19
2005-04-28,31.419,31.229,1.4,3.21
2005-04-29,31.271,31.056,1.4,3.21
2005-05-02,31.256,31.026,1.4,3.21
2005-05-03,31.265,31.065,1.4,3.21938
2005-05-04,31.045,30.805,1.4,3.22
2005-05-05,31.075,30.79,1.4,3.2285
2005-05-06,31.205,30.995,1.4,3.23
2005-05-09,31.225,31.065,1.4,3.25
2005-05-10,31.205,31.0825,1.4,3.25
2005-05-11,31.2,31.1025,1.4,3.26
2005-05-12,31.31,31.145,1.4,3.26813
2005-05-13,31.3135,31.2185,1.4,3.27
2005-05-16,31.4095,31.3545,1.4,3.27
2005-05-17,31.395,31.32,1.4,3.27
2005-05-18,31.345,31.27,1.4,3.28
2005-05-19,31.36,31.2725,1.4,3.28438
2005-05-20,31.318,31.2305,1.4,3.29
2005-05-23,31.4,31.33,1.4,3.29375
2005-05-24,31.305,31.2125,1.4,3.29875
2005-05-25,31.38,31.2975,1.4,3.31
2005-05-26,31.415,31.3525,1.4,3.32
2005-05-27,31.375,31.305,1.4,3.33
2005-05-30,31.33,31.2675,1.4,3.33
2005-05-31,31.3585,31.3085,1.4,3.3375
2005-06-01,31.445,31.396,1.4,3.35
2005-06-02,31.405,31.355,1.4,3.35
2005-06-03,31.297,31.2195,1.4,3.36
2005-06-06,31.225,31.14,1.4,3.37
2005-06-07,31.175,31.08,1.4,3.37
2005-06-08,31.2675,31.1875,1.4,3.37938
2005-06-09,31.295,31.225,1.4,3.39
2005-06-10,31.3055,31.2455,1.4,3.4
2005-06-13,31.3785,31.3185,1.4,3.41
2005-06-14,31.36,31.3075,1.4,3.41375
2005-06-15,31.383,31.3355,1.4,3.42063
2005-06-16,31.41,31.39,1.4,3.43
2005-06-17,31.32,31.2975,1.4,3.43938
2005-06-20,31.325,31.305,1.4,3.44375
2005-06-21,31.384,31.3565,1.4,3.45188
2005-06-22,31.37,31.3135,1.4,3.46
2005-06-23,31.352,31.302,1.4,3.47
2005-06-24,31.359,31.314,1.4,3.47813
2005-06-27,31.3625,31.3125,1.4,3.48
2005-06-28,31.43,31.43,1.4,3.49
2005-06-29,31.606,31.6185,1.4,3.50438
2005-06-30,31.6155,31.6355,1.4,3.51625
2005-07-01,31.68,31.6775,1.45,3.52875
2005-07-04,31.794,31.7965,1.45,3.5475
2005-07-05,32.025,32.035,1.45,3.55
2005-07-06,31.9275,31.8825,1.45,3.56
2005-07-07,32.0685,32.041,1.45,3.55
2005-07-08,32.095,32.0625,1.45,3.56063
2005-07-11,31.945,31.885,1.45,3.57
2005-07-12,31.825,31.765,1.45,3.58
2005-07-13,31.885,31.8275,1.45,3.59875
2005-07-14,31.92,31.82,1.45,3.60875
2005-07-15,31.94,31.87,1.45,3.61438
2005-07-18,31.945,31.875,1.45,3.62
2005-07-19,31.925,31.835,1.45,3.63
2005-07-20,31.9,31.8475,1.45,3.64
2005-07-21,31.945,31.875,1.45,3.65
2005-07-22,31.55,31.42,1.45,3.66
2005-07-25,31.7,31.61,1.45,3.6625
2005-07-26,31.8605,31.7805,1.45,3.66913
2005-07-27,31.965,31.92,1.45,3.68
2005-07-28,31.95,31.915,1.45,3.69313
2005-07-29,31.9145,31.8645,1.45,3.7
2005-08-01,31.915,31.875,1.45,3.71
2005-08-02,31.837,31.782,1.45,3.72
2005-08-03,31.8865,31.8315,1.45,3.73313
2005-08-04,31.8,31.7275,1.45,3.74688
2005-08-05,31.78,31.725,1.45,3.75
2005-08-08,31.935,31.885,1.45,3.76
2005-08-09,31.865,31.815,1.45,3.78
2005-08-10,31.921,31.866,1.45,3.78
2005-08-11,31.9025,31.8425,1.45,3.79
2005-08-12,31.89,31.8275,1.45,3.79
2005-08-15,31.965,31.9325,1.45,3.79688
2005-08-16,31.991,31.951,1.45,3.80188
2005-08-17,32.059,32.049,1.45,3.81
2005-08-18,32.114,32.0865,1.45,3.82
2005-08-19,32.19,32.16,1.45,3.82288
2005-08-22,32.1155,32.0805,1.45,3.83
2005-08-23,32.1285,32.0985,1.45,3.83625
2005-08-24,32.28,32.27,1.45,3.84063
2005-08-25,32.29,32.24,1.45,3.86
2005-08-26,32.307,32.242,1.45,3.86
2005-08-29,32.483,32.423,1.45,3.86
2005-08-30,32.6575,32.6175,1.45,3.87
2005-08-31,32.75,32.73,1.45,3.87
2005-09-01,32.75,32.73,1.45,3.855
2005-09-02,32.529,32.489,1.45,3.761
2005-09-05,32.42,32.37,1.45,3.77625
2005-09-06,32.584,32.5365,1.45,3.79
2005-09-07,32.6425,32.6,1.45,3.79813
2005-09-08,32.747,32.722,1.45,3.83375
2005-09-09,32.747,32.7145,1.45,3.85
2005-09-12,32.6835,32.6435,1.45,3.85688
2005-09-13,32.743,32.713,1.45,3.87
2005-09-14,32.774,32.739,1.5,3.87438
2005-09-15,32.827,32.787,1.5,3.88563
2005-09-16,32.937,32.907,1.55,3.89
2005-09-19,33.099,33.084,1.55,3.92
2005-09-20,33.044,32.999,1.55,3.92438
2005-09-21,33.091,33.041,1.55,3.96
2005-09-22,33.1415,33.104,1.55,3.96063
2005-09-23,33.176,33.1635,1.55,3.97
2005-09-26,33.278,33.2455,1.55,4.0
2005-09-27,33.2865,33.239,1.55,4.01
2005-09-28,33.281,33.223,1.55,4.02038
2005-09-29,33.2165,33.1665,1.55,4.05438
2005-09-30,33.1855,33.1155,1.55,4.065
2005-10-03,33.24,33.19,1.55,4.07688
2005-10-04,33.2975,33.2425,1.55,4.09
2005-10-05,33.2355,33.1655,1.55,4.1
2005-10-06,33.2575,33.1925,1.55,4.11
2005-10-07,33.231,33.156,1.55,4.115
2005-10-10,33.231,33.156,1.55,4.12313
2005-10-11,33.261,33.176,1.55,4.13
2005-10-12,33.3755,33.3305,1.55,4.14
2005-10-13,33.4735,33.4535,1.55,4.15
2005-10-14,33.4535,33.4015,1.55,4.15938
2005-10-17,33.4615,33.4015,1.55,4.1675
2005-10-18,33.584,33.554,1.55,4.17413
2005-10-19,33.6835,33.676,1.55,4.18063
2005-10-20,33.6855,33.6405,1.55,4.19375
2005-10-21,33.636,33.561,1.55,4.2
2005-10-24,33.77,33.69,1.55,4.20625
2005-10-25,33.7445,33.6595,1.55,4.21563
2005-10-26,33.66,33.565,1.55,4.23
2005-10-27,33.6675,33.5675,1.55,4.24313
2005-10-28,33.6055,33.4805,1.55,4.25
2005-10-31,33.5515,33.4115,1.55,4.26
2005-11-01,33.5815,33.4715,1.55,4.26063
2005-11-02,33.587,33.4745,1.55,4.28
2005-11-03,33.622,33.547,1.55,4.29063
2005-11-04,33.656,33.5835,1.55,4.3
2005-11-07,33.688,33.5955,1.55,4.30438
2005-11-08,33.715,33.62,1.55,4.31
2005-11-09,33.645,33.555,1.55,4.33
2005-11-10,33.605,33.5225,1.55,4.33225
2005-11-11,33.4725,33.3675,1.55,4.34
2005-11-14,33.3925,33.2825,1.55,4.34
2005-11-15,33.5105,33.4355,1.55,4.35
2005-11-16,33.63,33.5675,1.55,4.36813
2005-11-17,33.633,33.5805,1.55,4.37
2005-11-18,33.634,33.569,1.55,4.3725
2005-11-21,33.615,33.5525,1.55,4.38
2005-11-22,33.6255,33.553,1.55,4.39375
2005-11-23,33.485,33.405,1.55,4.39
2005-11-24,33.485,33.405,1.55,4.4
2005-11-25,33.552,33.4745,1.55,4.40063
2005-11-28,33.6005,33.5405,1.55,4.40625
2005-11-29,33.5165,33.4415,1.55,4.41
2005-11-30,33.5155,33.4355,1.55,4.42
2005-12-01,33.563,33.488,1.55,4.44
2005-12-02,33.529,33.4815,1.55,4.44688
2005-12-05,33.4935,33.421,1.55,4.45
2005-12-06,33.462,33.382,1.55,4.45688
2005-12-07,33.485,33.4225,1.55,4.46
2005-12-08,33.5025,33.44,1.55,4.48
2005-12-09,33.5075,33.4475,1.55,4.48
2005-12-12,33.553,33.468,1.55,4.48875
2005-12-13,33.4965,33.4065,1.55,4.49125
2005-12-14,33.3625,33.2775,1.55,4.49125
2005-12-15,33.223,33.093,1.55,4.49688
2005-12-16,33.1655,33.0355,1.55,4.5
2005-12-19,33.188,33.073,1.6,4.5
2005-12-20,33.248,33.163,1.6,4.50125
2005-12-21,33.256,33.171,1.6,4.50375
2005-12-22,33.259,33.184,1.6,4.51938
2005-12-23,33.1755,33.1005,1.65,4.52063
2005-12-26,33.1755,33.1005,1.6,4.52063
2005-12-27,33.1335,33.0635,1.65,4.52063
2005-12-28,33.1035,33.0235,1.65,4.52688
2005-12-29,32.903,32.798,1.6,4.53
2005-12-30,32.843,32.723,1.65,4.53625
2006-01-02,32.843,32.723,1.65,4.53625
2006-01-03,32.641,32.536,1.65,4.54438
2006-01-04,32.3375,32.2575,1.65,4.54063
2006-01-05,32.0095,31.8895,1.65,4.55
2006-01-06,32.1955,32.1105,1.65,4.55
2006-01-09,31.9495,31.8295,1.65,4.56
2006-01-10,32.0205,31.903,1.65,4.5685
2006-01-11,32.0715,31.9815,1.65,4.58
2006-01-12,31.878,31.738,1.65,4.6
2006-01-13,31.991,31.8835,1.65,4.6
2006-01-16,31.926,31.8085,1.6,4.6
2006-01-17,31.997,31.892,1.65,4.60225
2006-01-18,32.1225,32.025,1.65,4.601
2006-01-19,32.1345,32.027,1.65,4.61375
2006-01-20,32.1145,32.0195,1.65,4.62
2006-01-23,31.984,31.834,1.65,4.62288
2006-01-24,31.98,31.85,1.65,4.63
2006-01-25,31.969,31.839,1.65,4.63975
2006-01-26,31.974,31.794,1.65,4.66
2006-01-27,31.981,31.826,1.65,4.6675
2006-01-30,31.981,31.826,1.65,4.68
2006-01-31,31.981,31.826,1.65,4.68
2006-02-01,31.981,31.826,1.65,4.69
2006-02-02,31.981,31.826,1.65,4.71
2006-02-03,32.0915,31.9965,1.65,4.71
2006-02-06,32.088,32.0005,1.65,4.715
2006-02-07,32.2265,32.1515,1.65,4.72
2006-02-08,32.344,32.3015,1.65,4.72
2006-02-09,32.4185,32.3485,1.65,4.74
2006-02-10,32.26,32.15,1.65,4.74063
2006-02-13,32.371,32.271,1.65,4.74875
2006-02-14,32.297,32.1895,1.65,4.75
2006-02-15,32.352,32.262,1.65,4.75
2006-02-16,32.4015,32.3315,1.65,4.77
2006-02-17,32.383,32.298,1.65,4.77
2006-02-20,32.3945,32.282,1.65,4.77031
2006-02-21,32.481,32.3985,1.65,4.77375
2006-02-22,32.64,32.605,1.65,4.78
2006-02-23,32.563,32.4655,1.65,4.8
2006-02-24,32.486,32.406,1.65,4.81
2006-02-27,32.4505,32.358,1.65,4.82
2006-02-28,32.4505,32.358,1.65,4.8225
2006-03-01,32.274,32.164,1.65,4.83
2006-03-02,32.304,32.1915,1.6,4.84
2006-03-03,32.395,32.29,1.65,4.85
2006-03-06,32.466,32.3835,1.65,4.86
2006-03-07,32.5195,32.4345,1.65,4.87
2006-03-08,32.525,32.44,1.65,4.88
2006-03-09,32.5185,32.4385,1.65,4.89
2006-03-10,32.5105,32.4255,1.65,4.9
2006-03-13,32.4975,32.3925,1.65,4.91
2006-03-14,32.431,32.3135,1.65,4.91688
2006-03-15,32.3935,32.2735,1.65,4.92
2006-03-16,32.44,32.33,1.65,4.93
2006-03-17,32.424,32.304,1.68,4.93
2006-03-20,32.418,32.313,1.68,4.93538
2006-03-21,32.496,32.411,1.68,4.94
2006-03-22,32.551,32.4685,1.68,4.95031
2006-03-23,32.5775,32.505,1.68,4.96
2006-03-24,32.666,32.5985,1.68,4.96475
2006-03-27,32.569,32.4865,1.68,4.96
2006-03-28,32.5815,32.4965,1.68,4.96
2006-03-29,32.5925,32.5175,1.675,4.97938
2006-03-30,32.53,32.435,1.68,4.99
2006-03-31,32.454,32.3465,1.7,5.0
2006-04-03,32.6,32.515,1.7,5.0
2006-04-04,32.45,32.365,1.7,5.01
2006-04-05,32.4725,32.3675,1.7,5.01375
2006-04-06,32.3,32.1825,1.7,5.0225
2006-04-07,32.35,32.2275,1.7,5.02813
2006-04-10,32.398,32.2855,1.7,5.04469
2006-04-11,32.437,32.322,1.7,5.05
2006-04-12,32.525,32.4375,1.7,5.06825
2006-04-13,32.55,32.47,1.7,5.07688
2006-04-14,32.55,32.47,1.7,5.07688
2006-04-17,32.463,32.373,1.7,5.07688
2006-04-18,32.4825,32.4025,1.7,5.08
2006-04-19,32.4015,32.3215,1.7,5.07469
2006-04-20,32.304,32.189,1.7,5.09
2006-04-21,32.305,32.1925,1.7,5.1
2006-04-24,31.987,31.837,1.7,5.1075
2006-04-25,31.986,31.831,1.7,5.11
2006-04-26,32.051,31.9135,1.7,5.12563
2006-04-27,31.9165,31.779,1.7,5.14875
2006-04-28,31.906,31.761,1.7,5.13
2006-05-01,31.9065,31.7615,1.7,5.13
2006-05-02,31.779,31.614,1.7,5.14563
2006-05-03,31.62,31.4525,1.7,5.15
2006-05-04,31.681,31.5135,1.7,5.16
2006-05-05,31.61,31.45,1.7,5.16625
2006-05-08,31.372,31.207,1.7,5.16
2006-05-09,31.4895,31.3545,1.7,5.16188
2006-05-10,31.33,31.2075,1.7,5.16438
2006-05-11,31.455,31.3175,1.7,5.17
2006-05-12,31.39,31.26,1.7,5.17
2006-05-15,31.64,31.58,1.7,5.17063
2006-05-16,31.685,31.615,1.7,5.1725
2006-05-17,31.565,31.435,1.7,5.17381
2006-05-18,31.85,31.76,1.7,5.18938
2006-05-19,31.943,31.8755,1.7,5.19375
2006-05-22,32.141,32.086,1.7,5.2075
2006-05-23,31.96,31.86,1.7,5.21
2006-05-24,32.0035,31.906,1.7,5.21438
2006-05-25,32.101,32.011,1.7,5.22
2006-05-26,32.031,31.936,1.7,5.22688
2006-05-29,32.028,31.933,1.7,5.22688
2006-05-30,32.135,31.995,1.7,5.23063
2006-05-31,32.035,31.895,1.7,5.23813
2006-06-01,32.075,31.965,1.7,5.27063
2006-06-02,32.078,31.973,1.7,5.27
2006-06-05,32.045,31.95,1.7,5.23625
2006-06-06,32.054,31.949,1.7,5.27
2006-06-07,32.211,32.136,1.7,5.2825
2006-06-08,32.507,32.467,1.7,5.3
2006-06-09,32.44,32.3475,1.7,5.31
2006-06-12,32.5415,32.4665,1.7,5.31938
2006-06-13,32.6575,32.5825,1.7,5.32938
2006-06-14,32.5895,32.4845,1.73,5.34063
2006-06-15,32.532,32.432,1.75,5.39563
2006-06-16,32.467,32.3545,1.78,5.41375
2006-06-19,32.586,32.5085,1.775,5.42438
2006-06-20,32.594,32.514,1.775,5.43688
2006-06-21,32.624,32.544,1.78,5.44875
2006-06-22,32.637,32.5495,1.78,5.46
2006-06-23,32.705,32.63,1.78,5.48
2006-06-26,32.72,32.64,1.78,5.49
2006-06-27,32.654,32.564,1.775,5.5
2006-06-28,32.653,32.5655,1.775,5.49875
2006-06-29,32.598,32.5005,1.775,5.50813
2006-06-30,32.377,32.2495,1.79,5.48063
2006-07-03,32.2895,32.152,1.79,5.48
2006-07-04,32.227,32.0895,1.79,5.48563
2006-07-05,32.388,32.273,1.79,5.48875
2006-07-06,32.45,32.3475,1.79,5.50719
2006-07-07,32.396,32.261,1.79,5.51
2006-07-10,32.34,32.205,1.79,5.5
2006-07-11,32.453,32.3355,1.79,5.5
2006-07-12,32.466,32.361,1.79,5.50031
2006-07-13,32.575,32.475,1.79,5.50688
2006-07-14,32.672,32.612,1.79,5.49813
2006-07-17,32.857,32.807,1.79,5.49
2006-07-18,32.8605,32.788,1.79,5.5
2006-07-19,32.8965,32.8315,1.79,5.52
2006-07-20,32.743,32.693,1.79,5.51063
2006-07-21,32.749,32.674,1.79,5.485
2006-07-24,32.843,32.7755,1.79,5.49
2006-07-25,32.789,32.7065,1.79,5.49
2006-07-26,32.84,32.7625,1.79,5.5
2006-07-27,32.748,32.663,1.79,5.485
2006-07-28,32.8,32.71,1.79,5.48875
2006-07-31,32.748,32.6555,1.79,5.46563
2006-08-01,32.8175,32.7425,1.79,5.4675
2006-08-02,32.85,32.795,1.79,5.47188
2006-08-03,32.863,32.778,1.79,5.48
2006-08-04,32.8665,32.779,1.79,5.49938
2006-08-07,32.845,32.75,1.79,5.44
2006-08-08,32.815,32.715,1.79,5.44594
2006-08-09,32.768,32.673,1.79,5.40375
2006-08-10,32.5815,32.454,1.79,5.40188
2006-08-11,32.6405,32.5205,1.79,5.405
2006-08-14,32.733,32.643,1.79,5.41625
2006-08-15,32.745,32.625,1.79,5.42625
2006-08-16,32.71,32.61,1.79,5.41
2006-08-17,32.62,32.5,1.79,5.3925
2006-08-18,32.66,32.555,1.79,5.39938
2006-08-21,32.687,32.5845,1.79,5.39813
2006-08-22,32.761,32.686,1.79,5.4
2006-08-23,32.7755,32.6855,1.79,5.4
2006-08-24,32.85,32.79,1.79,5.4
2006-08-25,32.8755,32.8155,1.79,5.4
2006-08-28,32.93,32.8675,1.79,5.4
2006-08-29,32.871,32.796,1.79,5.4
2006-08-30,32.905,32.85,1.79,5.4
2006-08-31,32.92,32.875,1.79,5.3975
2006-09-01,32.873,32.808,1.79,5.39063
2006-09-04,32.75,32.63,1.79,5.39
2006-09-05,32.75,32.64,1.79,5.39
2006-09-06,32.8,32.6975,1.79,5.39
2006-09-07,32.8555,32.7705,1.79,5.39
2006-09-08,32.89,32.805,1.79,5.39
2006-09-11,32.92,32.8475,1.79,5.39
2006-09-12,32.91,32.8175,1.79,5.39
2006-09-13,32.92,32.825,1.79,5.39
2006-09-14,32.91,32.815,1.79,5.39
2006-09-15,32.935,32.855,1.81,5.39
2006-09-18,32.935,32.86,1.81,5.39
2006-09-19,32.9,32.8175,1.81,5.39
2006-09-20,32.92,32.8525,1.81,5.38688
2006-09-21,32.916,32.821,1.81,5.38875
2006-09-22,32.94,32.8675,1.81,5.37063
2006-09-25,32.94,32.865,1.81,5.36781
2006-09-26,32.935,32.85,1.81,5.36375
2006-09-27,32.952,32.877,1.81,5.36688
2006-09-28,32.99,32.93,1.81,5.37163
2006-09-29,33.0975,33.0825,1.84,5.37
2006-10-02,33.11,33.095,1.84,5.37
2006-10-03,33.048,32.998,1.84,5.37
2006-10-04,33.1165,33.0715,1.84,5.37
2006-10-05,33.09,33.02,1.84,5.36813
2006-10-06,33.089,33.019,1.84,5.37
2006-10-09,33.09,33.02,1.84,5.37
2006-10-10,33.079,33.004,1.84,5.37188
2006-10-11,33.288,33.248,1.84,5.37344
2006-10-12,33.235,33.185,1.84,5.37375
2006-10-13,33.119,33.054,1.84,5.37375
2006-10-16,33.23,33.17,1.84,5.37438
2006-10-17,33.147,33.092,1.835,5.37438
