Date,FX,FFX,INTEREST,US_INTEREST
2005-04-11,4.58795,4.58484,2.17,3.14
2005-04-12,4.6148,4.61143,2.17,3.14
2005-04-13,4.61,4.60669,2.17,3.14063
2005-04-14,4.6422,4.63894,2.17,3.15
2005-04-15,4.59825,4.59498,2.17,3.15
2005-04-18,4.56925,4.566,2.16,3.14475
2005-04-19,4.5612,4.55766,2.16,3.15
2005-04-20,4.5502,4.5468,2.16,3.15
2005-04-21,4.5358,4.53239,2.16,3.16063
2005-04-22,4.5455,4.54203,2.16,3.17
2005-04-25,4.5812,4.57771,2.16,3.18
2005-04-26,4.5883,4.58436,2.16,3.18688
2005-04-27,4.5863,4.58251,2.16,3.19
2005-04-28,4.60355,4.5998,2.16,3.21
2005-04-29,4.6057,4.60192,2.16,3.21
2005-05-02,4.63115,4.62712,2.16,3.21
2005-05-03,4.61355,4.60966,2.16,3.21938
2005-05-04,4.58935,4.58561,2.15,3.22
2005-05-05,4.59485,4.59109,2.16,3.2285
2005-05-06,4.62845,4.62466,2.15,3.23
2005-05-09,4.6355,4.63146,2.16,3.25
2005-05-10,4.6168,4.6129,2.15,3.25
2005-05-11,4.63985,4.63605,2.15,3.26
2005-05-12,4.67705,4.67324,2.16,3.26813
2005-05-13,4.70145,4.69766,2.15,3.27
2005-05-16,4.7108,4.7067,2.16,3.27
2005-05-17,4.7067,4.70276,2.16,3.27
2005-05-18,4.70485,4.70101,2.16,3.28
2005-05-19,4.71155,4.70772,2.15,3.28438
2005-05-20,4.73935,4.73549,2.16,3.29
2005-05-23,4.72575,4.72168,2.16,3.29375
2005-05-24,4.7254,4.72141,2.16,3.29875
2005-05-25,4.7209,4.71706,2.15,3.31
2005-05-26,4.74805,4.74423,2.15,3.32
2005-05-27,4.7397,4.73591,2.15,3.33
2005-05-30,4.7663,4.76244,2.15,3.33
2005-05-31,4.8153,4.8109,2.16,3.3375
2005-06-01,4.8485,4.8442,2.15,3.35
2005-06-02,4.8402,4.83612,2.14,3.35
2005-06-03,4.8444,4.84022,2.14,3.36
2005-06-06,4.8408,4.83665,2.15,3.37
2005-06-07,4.84555,4.84104,2.15,3.37
2005-06-08,4.82275,4.8184,2.14,3.37938
2005-06-09,4.8765,4.87216,2.14,3.39
2005-06-10,4.9047,4.9003,2.14,3.4
2005-06-13,4.93935,4.93486,2.14,3.41
2005-06-14,4.93605,4.93121,2.14,3.41375
2005-06-15,4.91,4.90536,2.14,3.42063
2005-06-16,4.9201,4.91552,2.15,3.43
2005-06-17,4.8614,4.85684,2.15,3.43938
2005-06-20,4.89885,4.89416,2.15,3.44375
2005-06-21,4.8999,4.8948,2.14,3.45188
2005-06-22,4.9007,4.89572,2.13,3.46
2005-06-23,4.9336,4.92875,2.13,3.47
2005-06-24,4.9187,4.91382,2.13,3.47813
2005-06-27,4.889,4.88413,2.13,3.48
2005-06-28,4.9222,4.9174,2.13,3.49
2005-06-29,4.92665,4.92154,2.13,3.50438
2005-06-30,4.9112,4.90611,2.14,3.51625
2005-07-01,4.96825,4.96308,2.14,3.52875
2005-07-04,4.9937,4.98813,2.14,3.5475
2005-07-05,4.99325,4.98789,2.14,3.55
2005-07-06,4.9849,4.97974,2.14,3.56
2005-07-07,4.9749,4.96967,2.14,3.55
2005-07-08,4.9824,4.97713,2.14,3.56063
2005-07-11,4.92665,4.92106,2.14,3.57
2005-07-12,4.8737,4.86835,2.15,3.58
2005-07-13,4.9169,4.91156,2.15,3.59875
2005-07-14,4.9124,4.90702,2.15,3.60875
2005-07-15,4.9373,4.93184,2.15,3.61438
2005-07-18,4.93075,4.92487,2.15,3.62
2005-07-19,4.9587,4.953,2.15,3.63
2005-07-20,4.9492,4.94369,2.15,3.64
2005-07-21,4.9059,4.90037,2.15,3.65
2005-07-22,4.90795,4.90232,2.15,3.66
2005-07-25,4.9279,4.92185,2.15,3.6625
2005-07-26,4.9455,4.93957,2.15,3.66913
2005-07-27,4.9389,4.93279,2.16,3.68
2005-07-28,4.9205,4.91467,2.15,3.69313
2005-07-29,4.895,4.88917,2.15,3.7
2005-08-01,4.8702,4.86371,2.16,3.71
2005-08-02,4.8702,4.86388,2.16,3.72
2005-08-03,4.82745,4.82138,2.16,3.73313
2005-08-04,4.80675,4.80085,2.16,3.74688
2005-08-05,4.8192,4.81328,2.16,3.75
2005-08-08,4.8083,4.80201,2.16,3.76
2005-08-09,4.8157,4.80959,2.16,3.78
2005-08-10,4.80155,4.79562,2.16,3.78
2005-08-11,4.77935,4.77345,2.16,3.79
2005-08-12,4.7824,4.77652,2.16,3.79
2005-08-15,4.8081,4.80176,2.16,3.79688
2005-08-16,4.8235,4.81736,2.16,3.80188
2005-08-17,4.83215,4.82617,2.16,3.81
2005-08-18,4.8838,4.87759,2.16,3.82
2005-08-19,4.8962,4.89002,2.16,3.82288
2005-08-22,4.8606,4.85398,2.16,3.83
2005-08-23,4.8722,4.86568,2.16,3.83625
2005-08-24,4.8523,4.84602,2.16,3.84063
2005-08-25,4.83845,4.83211,2.16,3.86
2005-08-26,4.8216,4.81525,2.16,3.86
2005-08-29,4.84595,4.83977,2.16,3.86
2005-08-30,4.8769,4.87017,2.16,3.87
2005-08-31,4.8345,4.82804,2.16,3.87
2005-09-01,4.76935,4.7632,2.16,3.855
2005-09-02,4.73855,4.73252,2.16,3.761
2005-09-05,4.7503,4.74424,2.16,3.77625
2005-09-06,4.76365,4.75684,2.16,3.79
2005-09-07,4.77665,4.77006,2.16,3.79813
2005-09-08,4.7901,4.78382,2.16,3.83375
2005-09-09,4.78395,4.77759,2.16,3.85
2005-09-12,4.84,4.83354,2.16,3.85688
2005-09-13,4.8428,4.83582,2.17,3.87
2005-09-14,4.83215,4.8254,2.16,3.87438
2005-09-15,4.8666,4.85991,2.17,3.88563
2005-09-16,4.867,4.86025,2.17,3.89
2005-09-19,4.8946,4.88781,2.17,3.92
2005-09-20,4.8846,4.87737,2.17,3.92438
2005-09-21,4.863,4.85599,2.17,3.96
2005-09-22,4.8954,4.88857,2.16,3.96063
2005-09-23,4.92645,4.91957,2.17,3.97
2005-09-26,4.9418,4.9349,2.17,4.0
2005-09-27,4.9529,4.9455,2.17,4.01
2005-09-28,4.95125,4.94404,2.18,4.02038
2005-09-29,4.95,4.94271,2.2,4.05438
2005-09-30,4.93155,4.92429,2.21,4.065
2005-10-03,4.99245,4.98445,2.21,4.07688
2005-10-04,4.9807,4.97306,2.21,4.09
2005-10-05,4.97365,4.96618,2.21,4.1
2005-10-06,4.9003,4.89206,2.21,4.11
2005-10-07,4.9075,4.8993,2.22,4.115
2005-10-10,4.9365,4.92838,2.22,4.12313
2005-10-11,4.95665,4.94876,2.22,4.13
2005-10-12,4.94305,4.93533,2.22,4.14
2005-10-13,4.9826,4.97473,2.22,4.15
2005-10-14,4.9256,4.91783,2.22,4.15938
2005-10-17,4.9426,4.93425,2.22,4.1675
2005-10-18,4.98445,4.97625,2.22,4.17413
2005-10-19,4.9612,4.95321,2.22,4.18063
2005-10-20,4.96285,4.95449,2.22,4.19375
2005-10-21,4.9484,4.94027,2.22,4.2
2005-10-24,4.96325,4.95456,2.22,4.20625
2005-10-25,4.914,4.90568,2.22,4.21563
2005-10-26,4.9226,4.91448,2.24,4.23
2005-10-27,4.8954,4.88756,2.27,4.24313
2005-10-28,4.9136,4.90572,2.29,4.25
2005-10-31,4.9641,4.95606,2.29,4.26
2005-11-01,4.9587,4.95012,2.3,4.26063
2005-11-02,4.9279,4.91977,2.3,4.28
2005-11-03,4.9527,4.94472,2.3,4.29063
2005-11-04,5.033,5.02491,2.3,4.3
2005-11-07,5.0411,5.03306,2.31,4.30438
2005-11-08,5.05655,5.04799,2.33,4.31
2005-11-09,5.06735,5.05928,2.34,4.33
2005-11-10,5.0617,5.05363,2.36,4.33225
2005-11-11,5.07945,5.07134,2.35,4.34
2005-11-14,5.08115,5.07312,2.36,4.34
2005-11-15,5.09335,5.08467,2.38,4.35
2005-11-16,5.09815,5.08972,2.38,4.36813
2005-11-17,5.07035,5.06222,2.38,4.37
2005-11-18,5.07895,5.07104,2.39,4.3725
2005-11-21,5.06475,5.05683,2.47,4.38
2005-11-22,5.07425,5.06587,2.47,4.39375
2005-11-23,5.04235,5.03417,2.48,4.39
2005-11-24,5.0441,5.03628,2.48,4.4
2005-11-25,5.06775,5.05991,2.48,4.40063
2005-11-28,5.04155,5.03364,2.5,4.40625
2005-11-29,5.05485,5.04608,2.51,4.41
2005-11-30,5.04325,5.03478,2.51,4.42
2005-12-01,5.07615,5.06791,2.51,4.44
2005-12-02,5.08505,5.07679,2.49,4.44688
2005-12-05,5.05565,5.04687,2.49,4.45
2005-12-06,5.0486,5.04003,2.49,4.45688
2005-12-07,5.07205,5.06374,2.49,4.46
2005-12-08,5.0279,5.01957,2.49,4.48
2005-12-09,5.0245,5.01616,2.49,4.48
2005-12-12,4.97405,4.96501,2.49,4.48875
2005-12-13,4.9828,4.97446,2.49,4.49125
2005-12-14,4.9424,4.93399,2.5,4.49125
2005-12-15,4.97615,4.96793,2.51,4.49688
2005-12-16,4.9525,4.94433,2.52,4.5
2005-12-19,4.95705,4.94831,2.52,4.5
2005-12-20,5.00125,4.99271,2.52,4.50125
2005-12-21,5.03325,5.02488,2.52,4.50375
2005-12-22,5.01095,5.00264,2.53,4.51938
2005-12-23,5.00965,5.00082,2.53,4.52063
2005-12-26,5.00965,5.00082,2.53,4.52063
2005-12-27,5.0122,5.0036,2.53,4.52063
2005-12-28,4.9899,4.98127,2.53,4.52688
2005-12-29,5.02005,5.01156,2.52,4.53
2005-12-30,5.04065,5.03213,2.52,4.53625
2006-01-02,5.04065,5.03213,2.52,4.53625
2006-01-03,4.9641,4.95535,2.52,4.54438
2006-01-04,4.9185,4.91008,2.52,4.54063
2006-01-05,4.9169,4.90837,2.52,4.55
2006-01-06,4.895,4.88651,2.53,4.55
2006-01-09,4.9238,4.91465,2.53,4.56
2006-01-10,4.92625,4.91736,2.53,4.5685
2006-01-11,4.9144,4.90585,2.54,4.58
2006-01-12,4.9389,4.93014,2.55,4.6
2006-01-13,4.9238,4.91501,2.54,4.6
2006-01-16,4.9055,4.89593,2.54,4.6
2006-01-17,4.9279,4.91848,2.54,4.60225
2006-01-18,4.9136,4.90448,2.54,4.601
2006-01-19,4.9075,4.89864,2.55,4.61375
2006-01-20,4.9163,4.90732,2.55,4.62
2006-01-23,4.8408,4.8314,2.56,4.62288
2006-01-24,4.8436,4.83441,2.56,4.63
2006-01-25,4.8483,4.83936,2.57,4.63975
2006-01-26,4.85405,4.8456,2.57,4.66
2006-01-27,4.89905,4.89071,2.57,4.6675
2006-01-30,4.9205,4.91224,2.58,4.68
2006-01-31,4.8964,4.88817,2.58,4.68
2006-02-01,4.914,4.90571,2.59,4.69
2006-02-02,4.9189,4.91061,2.6,4.71
2006-02-03,4.95455,4.94621,2.61,4.71
2006-02-06,4.96345,4.95507,2.61,4.715
2006-02-07,4.97445,4.9661,2.6,4.72
2006-02-08,4.9753,4.96695,2.61,4.72
2006-02-09,4.9749,4.96657,2.62,4.74
2006-02-10,4.9916,4.98327,2.63,4.74063
2006-02-13,4.9937,4.98546,2.63,4.74875
2006-02-14,5.00755,4.99936,2.63,4.75
2006-02-15,4.99705,4.98888,2.63,4.75
2006-02-16,5.00295,4.99486,2.64,4.77
2006-02-17,4.9874,4.97937,2.64,4.77
2006-02-20,4.97695,4.96899,2.65,4.77031
2006-02-21,4.99665,4.98864,2.65,4.77375
2006-02-22,5.00585,4.99793,2.65,4.78
2006-02-23,4.9874,4.9796,2.66,4.8
2006-02-24,5.00965,5.0009,2.68,4.81
2006-02-27,5.01435,5.00495,2.69,4.82
2006-02-28,4.987,4.97798,2.7,4.8225
2006-03-01,4.9832,4.97454,2.7,4.83
2006-03-02,4.9616,4.95293,2.71,4.84
2006-03-03,4.95,4.94138,2.72,4.85
2006-03-06,4.95085,4.9416,2.73,4.86
2006-03-07,5.0025,4.99343,2.73,4.87
2006-03-08,4.98825,4.97945,2.73,4.88
2006-03-09,4.9874,4.97852,2.73,4.89
2006-03-10,5.0044,4.99425,2.74,4.9
2006-03-13,4.9853,4.97547,2.74,4.91
2006-03-14,4.94715,4.93763,2.74,4.91688
2006-03-15,4.9406,4.93133,2.74,4.92
2006-03-16,4.8918,4.88287,2.74,4.93
2006-03-17,4.885,4.876,2.74,4.93
2006-03-20,4.8842,4.87455,2.76,4.93538
2006-03-21,4.9173,4.90786,2.77,4.94
2006-03-22,4.9189,4.90975,2.77,4.95031
2006-03-23,4.9616,4.95233,2.78,4.96
2006-03-24,4.9492,4.93999,2.78,4.96475
2006-03-27,4.9422,4.9333,2.78,4.96
2006-03-28,4.9201,4.91154,2.81,4.96
2006-03-29,4.955,4.94664,2.84,4.97938
2006-03-30,4.897,4.88822,2.85,4.99
2006-03-31,4.9132,4.90436,2.86,5.0
2006-04-03,4.90795,4.89911,2.86,5.0
2006-04-04,4.8491,4.83976,2.86,5.01
2006-04-05,4.84595,4.83695,2.86,5.01375
2006-04-06,4.8616,4.85273,2.87,5.0225
2006-04-07,4.90835,4.89936,2.8,5.02813
2006-04-10,4.912,4.90299,2.8,5.04469
2006-04-11,4.9027,4.89298,2.8,5.05
2006-04-12,4.9096,4.90035,2.8,5.06825
2006-04-13,4.9185,4.90923,2.8,5.07688
2006-04-14,4.9185,4.90923,2.8,5.07688
2006-04-17,4.8416,4.83258,2.8,5.07688
2006-04-18,4.8408,4.83104,2.81,5.08
2006-04-19,4.821,4.81156,2.81,5.07469
2006-04-20,4.8314,4.82215,2.81,5.09
2006-04-21,4.81885,4.80965,2.82,5.1
2006-04-24,4.8079,4.79873,2.82,5.1075
2006-04-25,4.7932,4.78305,2.83,5.11
2006-04-26,4.77895,4.76876,2.86,5.12563
2006-04-27,4.7416,4.73202,2.87,5.14875
2006-04-28,4.72015,4.70992,2.89,5.13
2006-05-01,4.71195,4.70171,2.89,5.13
2006-05-02,4.7026,4.69268,2.9,5.14563
2006-05-03,4.7149,4.7051,2.9,5.15
2006-05-04,4.68625,4.67651,2.89,5.16
2006-05-05,4.66755,4.6578,2.9,5.16625
2006-05-08,4.67525,4.66485,2.91,5.16
2006-05-09,4.65915,4.64908,2.91,5.16188
2006-05-10,4.64635,4.63669,2.92,5.16438
2006-05-11,4.63765,4.62804,2.92,5.17
2006-05-12,4.61535,4.60578,2.92,5.17
2006-05-15,4.6337,4.62356,2.92,5.17063
2006-05-16,4.62755,4.61776,2.92,5.1725
2006-05-17,4.65005,4.64044,2.92,5.17381
2006-05-18,4.6413,4.63186,2.93,5.18938
2006-05-19,4.67965,4.67017,2.94,5.19375
2006-05-22,4.63985,4.62995,2.94,5.2075
2006-05-23,4.6272,4.61765,2.94,5.21
2006-05-24,4.65915,4.64977,2.95,5.21438
2006-05-25,4.65255,4.64333,2.95,5.22
2006-05-26,4.67415,4.66485,2.95,5.22688
2006-05-29,4.66135,4.65238,2.96,5.22688
2006-05-30,4.6132,4.60375,2.96,5.23063
2006-05-31,4.629,4.61984,2.97,5.23813
2006-06-01,4.6386,4.6297,2.98,5.27063
2006-06-02,4.59825,4.58951,2.99,5.27
2006-06-05,4.5943,4.58562,3.0,5.23625
2006-06-06,4.63985,4.63036,3.01,5.27
2006-06-07,4.65405,4.6448,3.02,5.2825
2006-06-08,4.70485,4.69576,3.03,5.3
2006-06-09,4.70185,4.69273,2.99,5.31
2006-06-12,4.72465,4.71554,2.99,5.31938
2006-06-13,4.73295,4.72316,3.0,5.32938
2006-06-14,4.71225,4.7028,3.0,5.34063
2006-06-15,4.71045,4.70111,3.0,5.39563
2006-06-16,4.70405,4.69476,3.01,5.41375
2006-06-19,4.7363,4.72689,3.01,5.42438
2006-06-20,4.72875,4.71871,3.02,5.43688
2006-06-21,4.70335,4.69358,3.03,5.44875
2006-06-22,4.7284,4.71883,3.03,5.46
2006-06-23,4.7503,4.74067,3.04,5.48
2006-06-26,4.73705,4.72747,3.04,5.49
2006-06-27,4.72055,4.71036,3.08,5.5
2006-06-28,4.74615,4.73615,3.1,5.49875
2006-06-29,4.74195,4.73198,3.11,5.50813
2006-06-30,4.65005,4.63965,3.1,5.48063
2006-07-03,4.6442,4.63385,3.1,5.48
2006-07-04,4.64565,4.63557,3.1,5.48563
2006-07-05,4.67525,4.66541,3.1,5.48875
2006-07-06,4.66245,4.65258,3.1,5.50719
2006-07-07,4.63695,4.62721,3.12,5.51
2006-07-10,4.66755,4.65709,3.12,5.5
2006-07-11,4.66315,4.65301,3.12,5.5
2006-07-12,4.68625,4.67643,3.13,5.50031
2006-07-13,4.68405,4.67425,3.13,5.50688
2006-07-14,4.70595,4.69614,3.13,5.49813
2006-07-17,4.74955,4.73905,3.14,5.49
2006-07-18,4.75945,4.7492,3.15,5.5
2006-07-19,4.7318,4.72195,3.16,5.52
2006-07-20,4.70145,4.69173,3.16,5.51063
2006-07-21,4.68665,4.67705,3.17,5.485
2006-07-24,4.7093,4.69902,3.17,5.49
2006-07-25,4.70875,4.69876,3.18,5.49
2006-07-26,4.71305,4.70331,3.18,5.5
2006-07-27,4.66935,4.65983,3.19,5.485
2006-07-28,4.65765,4.64823,3.19,5.48875
2006-07-31,4.65915,4.64881,3.2,5.46563
2006-08-01,4.66605,4.65603,3.21,5.4675
2006-08-02,4.6413,4.63165,3.22,5.47188
2006-08-03,4.648,4.63873,3.23,5.48
2006-08-04,4.61105,4.60213,3.25,5.49938
2006-08-07,4.6236,4.61411,3.25,5.44
2006-08-08,4.63155,4.62227,3.25,5.44594
2006-08-09,4.61465,4.60587,3.25,5.40375
2006-08-10,4.65435,4.64553,3.26,5.40188
2006-08-11,4.65765,4.64881,3.26,5.405
2006-08-14,4.66535,4.6559,3.26,5.41625
2006-08-15,4.65005,4.64089,3.26,5.42625
2006-08-16,4.62615,4.61737,3.27,5.41
2006-08-17,4.6227,4.61396,3.28,5.3925
2006-08-18,4.63765,4.62888,3.28,5.39938
2006-08-21,4.60215,4.59285,3.29,5.39813
2006-08-22,4.64025,4.6311,3.29,5.4
2006-08-23,4.64675,4.63789,3.3,5.4
2006-08-24,4.6471,4.63824,3.3,5.4
2006-08-25,4.66455,4.65569,3.3,5.4
2006-08-28,4.64855,4.63997,3.3,5.4
2006-08-29,4.66135,4.65294,3.3,5.4
2006-08-30,4.6337,4.62482,3.3,5.4
2006-08-31,4.64495,4.63636,3.31,5.3975
2006-09-01,4.64385,4.63525,3.31,5.39063
2006-09-04,4.62185,4.61328,3.32,5.39
